Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Exposure_Pct,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct
197,231,35.28,60.43,54.09,16.91,1.49,3.57,62.5,6.31,8,49.57,4.24,27.69,-5.09
197,232,36.11,61.97,54.92,16.91,1.52,3.66,62.5,7.23,8,49.62,4.32,27.69,-4.67
197,233,36.56,62.8,55.36,16.89,1.53,3.72,62.5,7.29,8,49.62,4.36,27.69,-4.67
197,234,36.43,62.57,55.24,16.89,1.53,3.71,55.56,4.97,9,49.64,3.88,27.69,-4.67
197,235,36.29,62.31,55.1,16.89,1.52,3.69,55.56,4.96,9,49.7,3.87,27.79,-4.67
197,236,35.69,61.19,54.5,16.89,1.5,3.62,55.56,4.9,9,49.79,3.82,27.79,-4.67
197,237,35.09,60.09,53.9,16.89,1.48,3.56,55.56,4.82,9,49.84,3.76,27.79,-4.13
197,238,33.29,56.76,52.1,17.3,1.43,3.28,55.56,4.48,9,49.86,3.61,27.79,-4.13
197,239,28.87,48.7,47.68,17.83,1.28,2.73,36.36,3.45,11,49.89,2.64,27.23,-4.22
197,240,29.43,49.71,48.24,17.65,1.3,2.82,36.36,3.49,11,49.88,2.68,27.23,-4.22
197,241,30.23,51.16,49.04,17.65,1.33,2.9,40.0,3.67,10,49.84,3.01,27.23,-4.22
197,242,29.79,50.37,48.6,17.65,1.31,2.85,40.0,3.66,10,49.84,2.97,27.23,-4.22
197,243,28.39,47.83,47.19,18.37,1.27,2.6,40.0,3.43,10,49.84,2.87,27.23,-4.94
197,244,29.27,49.43,48.08,18.37,1.29,2.69,40.0,3.54,10,49.86,2.94,27.23,-4.94
197,245,29.12,49.14,47.92,18.37,1.29,2.68,40.0,3.53,10,49.88,2.92,27.23,-4.94
197,246,30.73,52.07,49.54,18.26,1.34,2.85,44.44,3.96,9,49.88,3.39,27.23,-4.94
197,247,29.92,50.59,48.72,18.26,1.32,2.77,44.44,3.89,9,49.88,3.31,27.23,-4.93
197,248,30.78,52.17,49.59,18.53,1.35,2.82,44.44,4.07,9,49.95,3.39,27.23,-4.93
197,249,25.4,42.48,44.21,21.19,1.17,2.01,44.44,2.94,9,49.96,2.94,27.23,-8.03
197,250,26.86,45.08,45.67,21.19,1.22,2.13,44.44,3.05,9,49.98,3.08,27.23,-8.03
198,199,18.91,31.11,37.71,23.48,0.92,1.33,33.33,2.06,12,50.23,1.79,27.56,-6.55
198,200,18.76,30.86,37.57,23.29,0.91,1.33,33.33,2.04,12,50.09,1.78,27.56,-7.26
198,201,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
198,202,25.61,42.85,44.41,20.98,1.15,2.04,45.45,2.75,11,49.98,2.44,27.56,-5.32
198,203,22.08,36.63,40.89,22.13,1.03,1.66,33.33,2.36,12,49.91,2.0,27.56,-5.32
198,204,19.93,32.89,38.74,22.55,0.96,1.46,33.33,2.14,12,49.88,1.85,27.56,-5.32
198,205,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
198,206,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
198,207,19.61,32.33,38.42,22.16,0.95,1.46,33.33,2.09,12,49.8,1.82,27.56,-5.17
198,208,17.22,28.21,36.03,23.72,0.86,1.19,33.33,1.94,12,49.75,1.66,27.56,-5.17
198,209,18.93,31.16,37.74,22.72,0.93,1.37,30.77,2.06,13,49.73,1.64,27.56,-5.17
198,210,19.43,32.02,38.24,22.4,0.95,1.43,30.77,2.09,13,49.66,1.67,27.56,-5.17
198,211,23.11,38.43,41.92,19.73,1.08,1.95,36.36,2.49,11,49.64,2.25,27.56,-5.17
198,212,24.24,40.43,43.05,18.99,1.12,2.13,36.36,2.63,11,49.41,2.33,27.56,-5.17
198,213,23.84,39.72,42.65,18.64,1.1,2.13,40.0,2.66,10,49.38,2.52,27.56,-5.17
198,214,23.65,39.39,42.46,18.76,1.1,2.1,40.0,2.64,10,49.34,2.5,27.56,-5.17
198,215,28.97,48.89,47.78,18.03,1.28,2.71,37.5,4.69,8,49.29,3.63,27.56,-5.17
198,216,30.02,50.78,48.83,18.03,1.32,2.82,37.5,4.79,8,49.32,3.74,27.56,-5.17
198,217,30.06,50.84,48.86,18.03,1.32,2.82,37.5,4.8,8,49.3,3.74,27.56,-5.17
198,218,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
198,219,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
198,220,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
198,221,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
198,222,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
198,223,31.52,53.51,50.33,17.98,1.37,2.98,37.5,5.42,8,49.41,3.88,27.56,-5.09
198,224,31.97,54.34,50.78,17.98,1.38,3.02,37.5,5.7,8,49.45,3.92,27.56,-5.09
198,225,31.81,54.05,50.62,17.98,1.38,3.01,37.5,5.6,8,49.46,3.91,27.56,-5.09
198,226,31.8,54.03,50.61,17.98,1.38,3.0,37.5,5.6,8,49.5,3.9,27.56,-5.09
198,227,32.94,56.11,51.75,17.29,1.42,3.25,50.0,6.05,8,49.5,4.01,27.69,-5.09
198,228,32.94,56.11,51.75,17.29,1.42,3.25,50.0,6.05,8,49.5,4.01,27.69,-5.09
198,229,34.35,58.71,53.16,16.91,1.46,3.47,62.5,6.33,8,49.54,4.15,27.69,-5.09
198,230,35.28,60.43,54.09,16.91,1.49,3.57,62.5,6.31,8,49.57,4.24,27.69,-5.09
198,231,34.92,59.77,53.73,16.91,1.48,3.53,62.5,6.27,8,49.59,4.21,27.69,-5.09
198,232,36.56,62.8,55.36,16.89,1.53,3.72,62.5,7.29,8,49.62,4.36,27.69,-4.67
198,233,37.13,63.88,55.94,16.89,1.55,3.78,62.5,7.57,8,49.68,4.41,27.69,-4.67
198,234,37.6,64.75,56.4,16.89,1.56,3.83,62.5,7.64,8,49.71,4.46,27.69,-4.67
198,235,36.21,62.16,55.02,16.89,1.52,3.68,55.56,4.95,9,49.8,3.86,27.79,-4.67
198,236,35.09,60.09,53.9,16.89,1.48,3.56,55.56,4.82,9,49.84,3.76,27.79,-4.13
198,237,32.72,55.72,51.53,17.65,1.41,3.16,44.44,4.41,9,49.88,3.56,27.79,-4.13
198,238,32.85,55.95,51.66,17.65,1.41,3.17,44.44,4.35,9,49.89,3.58,27.79,-4.13
198,239,32.27,54.88,51.08,17.65,1.39,3.11,44.44,4.29,9,49.91,3.51,27.23,-4.13
198,240,29.43,49.71,48.24,17.65,1.3,2.82,36.36,3.49,11,49.88,2.68,27.23,-4.22
198,241,28.92,48.8,47.73,17.65,1.28,2.76,36.36,3.45,11,49.89,2.64,27.23,-4.22
198,242,29.41,49.68,48.22,18.26,1.3,2.72,40.0,3.5,10,49.86,2.95,27.23,-4.94
198,243,29.27,49.43,48.08,18.37,1.29,2.69,40.0,3.54,10,49.86,2.94,27.23,-4.94
198,244,29.12,49.14,47.92,18.37,1.29,2.68,40.0,3.53,10,49.88,2.92,27.23,-4.94
198,245,29.07,49.06,47.88,18.37,1.29,2.67,40.0,3.52,10,49.89,2.92,27.23,-4.94
198,246,29.48,49.8,48.29,18.53,1.3,2.69,44.44,3.77,9,49.91,3.28,27.23,-4.94
198,247,31.13,52.81,49.94,18.53,1.36,2.85,44.44,4.18,9,49.93,3.42,27.23,-4.93
198,248,27.43,46.11,46.24,21.19,1.24,2.18,44.44,3.07,9,49.95,3.13,27.23,-8.03
198,249,26.86,45.08,45.67,21.19,1.22,2.13,44.44,3.05,9,49.98,3.08,27.23,-8.03
198,250,27.64,46.48,46.45,21.19,1.25,2.19,44.44,3.1,9,49.96,3.15,27.23,-8.03
199,200,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
199,201,25.61,42.85,44.41,20.98,1.15,2.04,45.45,2.75,11,49.98,2.44,27.56,-5.32
199,202,22.08,36.63,40.89,22.13,1.03,1.66,33.33,2.36,12,49.91,2.0,27.56,-5.32
199,203,19.93,32.89,38.74,22.55,0.96,1.46,33.33,2.14,12,49.88,1.85,27.56,-5.32
199,204,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
199,205,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
199,206,19.61,32.33,38.42,22.16,0.95,1.46,33.33,2.09,12,49.8,1.82,27.56,-5.17
199,207,17.15,28.1,35.96,23.76,0.86,1.18,33.33,1.93,12,49.77,1.65,27.56,-5.17
199,208,18.93,31.16,37.74,22.72,0.93,1.37,30.77,2.06,13,49.73,1.64,27.56,-5.17
199,209,22.05,36.57,40.86,20.69,1.04,1.77,36.36,2.36,11,49.7,2.17,27.56,-5.17
199,210,23.11,38.44,41.92,19.73,1.08,1.95,36.36,2.49,11,49.66,2.25,27.56,-5.17
199,211,24.24,40.43,43.05,18.99,1.12,2.13,36.36,2.63,11,49.41,2.33,27.56,-5.17
199,212,23.84,39.72,42.65,18.64,1.1,2.13,40.0,2.66,10,49.38,2.52,27.56,-5.17
199,213,23.65,39.39,42.46,18.76,1.1,2.1,40.0,2.64,10,49.34,2.5,27.56,-5.17
199,214,28.97,48.89,47.78,18.03,1.28,2.71,37.5,4.69,8,49.29,3.63,27.56,-5.17
199,215,30.02,50.78,48.83,18.03,1.32,2.82,37.5,4.79,8,49.32,3.74,27.56,-5.17
199,216,30.06,50.84,48.86,18.03,1.32,2.82,37.5,4.8,8,49.3,3.74,27.56,-5.17
199,217,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
199,218,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
199,219,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
199,220,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
199,221,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
199,222,31.52,53.51,50.33,17.98,1.37,2.98,37.5,5.42,8,49.41,3.88,27.56,-5.09
199,223,31.97,54.34,50.78,17.98,1.38,3.02,37.5,5.7,8,49.45,3.92,27.56,-5.09
199,224,31.81,54.05,50.62,17.98,1.38,3.01,37.5,5.6,8,49.46,3.91,27.56,-5.09
199,225,31.8,54.03,50.61,17.98,1.38,3.0,37.5,5.6,8,49.5,3.9,27.56,-5.09
199,226,32.8,55.85,51.61,17.29,1.41,3.23,50.0,6.03,8,49.48,4.0,27.56,-5.09
199,227,32.94,56.11,51.75,17.29,1.42,3.25,50.0,6.05,8,49.5,4.01,27.69,-5.09
199,228,34.35,58.71,53.16,16.91,1.46,3.47,62.5,6.33,8,49.54,4.15,27.69,-5.09
199,229,35.28,60.43,54.09,16.91,1.49,3.57,62.5,6.31,8,49.57,4.24,27.69,-5.09
199,230,35.32,60.51,54.13,16.91,1.49,3.58,62.5,6.32,8,49.61,4.25,27.69,-5.09
199,231,36.56,62.8,55.36,16.89,1.53,3.72,62.5,7.29,8,49.62,4.36,27.69,-4.67
199,232,37.13,63.88,55.94,16.89,1.55,3.78,62.5,7.57,8,49.68,4.41,27.69,-4.67
199,233,37.6,64.75,56.4,16.89,1.56,3.83,62.5,7.64,8,49.71,4.46,27.69,-4.67
199,234,37.09,63.81,55.9,16.89,1.55,3.78,62.5,7.57,8,49.82,4.41,27.79,-4.67
199,235,36.5,62.69,55.3,16.89,1.53,3.71,62.5,7.4,8,49.88,4.35,27.79,-4.13
199,236,33.23,56.65,52.04,17.65,1.42,3.21,44.44,4.45,9,49.89,3.61,27.79,-4.13
199,237,32.85,55.95,51.66,17.65,1.41,3.17,44.44,4.35,9,49.89,3.58,27.79,-4.13
199,238,32.27,54.88,51.08,17.65,1.39,3.11,44.44,4.29,9,49.91,3.51,27.23,-4.13
199,239,31.75,53.93,50.56,17.65,1.37,3.06,44.44,4.25,9,49.93,3.47,27.23,-4.13
199,240,28.92,48.8,47.73,17.65,1.28,2.76,36.36,3.45,11,49.89,2.64,27.23,-4.22
199,241,28.55,48.11,47.35,18.27,1.27,2.63,36.36,3.31,11,49.91,2.62,27.23,-4.94
199,242,30.15,51.01,48.95,18.26,1.32,2.79,40.0,3.6,10,49.89,3.01,27.23,-4.94
199,243,29.12,49.14,47.92,18.37,1.29,2.68,40.0,3.53,10,49.88,2.92,27.23,-4.94
199,244,29.07,49.06,47.88,18.37,1.29,2.67,40.0,3.52,10,49.89,2.92,27.23,-4.94
199,245,27.83,46.83,46.64,18.63,1.25,2.51,40.0,3.37,10,49.93,2.82,27.23,-4.94
199,246,29.45,49.75,48.26,18.53,1.3,2.69,44.44,3.77,9,49.95,3.28,27.23,-4.94
199,247,27.43,46.11,46.24,21.19,1.24,2.18,44.44,3.07,9,49.95,3.13,27.23,-8.03
199,248,26.86,45.08,45.67,21.19,1.22,2.13,44.44,3.05,9,49.98,3.08,27.23,-8.03
199,249,27.64,46.48,46.45,21.19,1.25,2.19,44.44,3.1,9,49.96,3.15,27.23,-8.03
199,250,27.86,46.87,46.66,21.19,1.25,2.21,44.44,3.11,9,49.98,3.17,27.23,-8.03
200,201,22.08,36.63,40.89,22.13,1.03,1.66,33.33,2.36,12,49.91,2.0,27.56,-5.32
200,202,19.93,32.89,38.74,22.55,0.96,1.46,33.33,2.14,12,49.88,1.85,27.56,-5.32
200,203,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
200,204,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
200,205,19.61,32.33,38.42,22.16,0.95,1.46,33.33,2.09,12,49.8,1.82,27.56,-5.17
200,206,16.44,26.88,35.24,24.23,0.84,1.11,30.77,1.88,13,49.8,1.48,27.56,-5.17
200,207,18.23,29.96,37.04,23.17,0.9,1.29,30.77,2.01,13,49.71,1.59,27.56,-5.17
200,208,22.05,36.57,40.86,20.69,1.04,1.77,36.36,2.36,11,49.7,2.17,27.56,-5.17
200,209,23.11,38.44,41.92,19.73,1.08,1.95,36.36,2.49,11,49.66,2.25,27.56,-5.17
200,210,24.24,40.43,43.05,18.99,1.12,2.13,36.36,2.63,11,49.41,2.33,27.56,-5.17
200,211,23.97,39.95,42.78,18.55,1.11,2.15,40.0,2.64,10,49.38,2.53,27.56,-5.17
200,212,24.46,40.81,43.26,18.45,1.12,2.21,33.33,3.24,9,49.36,2.84,27.56,-5.17
200,213,28.97,48.89,47.78,18.03,1.28,2.71,37.5,4.69,8,49.29,3.63,27.56,-5.17
200,214,30.02,50.78,48.83,18.03,1.32,2.82,37.5,4.79,8,49.32,3.74,27.56,-5.17
200,215,30.06,50.84,48.86,18.03,1.32,2.82,37.5,4.8,8,49.3,3.74,27.56,-5.17
200,216,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
200,217,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
200,218,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
200,219,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
200,220,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
200,221,31.52,53.51,50.33,17.98,1.37,2.98,37.5,5.42,8,49.41,3.88,27.56,-5.09
200,222,31.97,54.34,50.78,17.98,1.38,3.02,37.5,5.7,8,49.45,3.92,27.56,-5.09
200,223,31.81,54.05,50.62,17.98,1.38,3.01,37.5,5.6,8,49.46,3.91,27.56,-5.09
200,224,31.8,54.03,50.61,17.98,1.38,3.0,37.5,5.6,8,49.5,3.9,27.56,-5.09
200,225,32.8,55.85,51.61,17.29,1.41,3.23,50.0,6.03,8,49.48,4.0,27.56,-5.09
200,226,32.94,56.11,51.75,17.29,1.42,3.25,50.0,6.05,8,49.5,4.01,27.69,-5.09
200,227,34.35,58.71,53.16,16.91,1.46,3.47,62.5,6.33,8,49.54,4.15,27.69,-5.09
200,228,35.28,60.43,54.09,16.91,1.49,3.57,62.5,6.31,8,49.57,4.24,27.69,-5.09
200,229,35.32,60.51,54.13,16.91,1.49,3.58,62.5,6.32,8,49.61,4.25,27.69,-5.09
200,230,36.56,62.8,55.36,16.89,1.53,3.72,62.5,7.29,8,49.62,4.36,27.69,-4.67
200,231,37.13,63.88,55.94,16.89,1.55,3.78,62.5,7.57,8,49.68,4.41,27.69,-4.67
200,232,36.99,63.61,55.8,16.89,1.55,3.77,55.56,7.06,9,49.73,3.91,27.69,-4.67
200,233,36.99,63.61,55.79,16.89,1.54,3.77,62.5,7.55,8,49.8,4.4,27.69,-4.67
200,234,37.12,63.86,55.93,16.89,1.55,3.78,62.5,8.08,8,49.86,4.41,27.79,-4.13
200,235,34.1,58.25,52.91,17.65,1.45,3.3,50.0,6.98,8,49.91,4.12,27.79,-4.13
200,236,34.23,58.49,53.04,17.65,1.46,3.31,50.0,6.8,8,49.93,4.14,27.79,-4.13
200,237,33.36,56.89,52.17,17.65,1.43,3.22,44.44,4.39,9,49.91,3.62,27.79,-4.13
200,238,31.75,53.93,50.56,17.65,1.37,3.06,44.44,4.25,9,49.93,3.47,27.23,-4.13
200,239,31.75,53.93,50.56,17.65,1.37,3.06,44.44,4.25,9,49.93,3.47,27.23,-4.13
200,240,31.37,53.23,50.17,18.26,1.36,2.91,44.44,4.03,9,49.95,3.44,27.23,-4.62
200,241,29.28,49.43,48.08,18.27,1.29,2.71,36.36,3.41,11,49.95,2.67,27.23,-4.94
200,242,30.15,51.01,48.95,18.26,1.32,2.79,40.0,3.6,10,49.89,3.01,27.23,-4.94
200,243,30.1,50.92,48.91,18.26,1.32,2.79,40.0,3.59,10,49.91,3.0,27.23,-4.94
200,244,27.83,46.83,46.64,18.63,1.25,2.51,40.0,3.37,10,49.93,2.82,27.23,-4.94
200,245,27.81,46.78,46.61,18.63,1.24,2.51,40.0,3.37,10,49.96,2.82,27.23,-4.94
200,246,27.42,46.09,46.23,21.19,1.24,2.18,44.44,3.07,9,49.96,3.13,27.23,-8.04
200,247,26.86,45.08,45.67,21.19,1.22,2.13,44.44,3.05,9,49.98,3.08,27.23,-8.03
200,248,27.64,46.48,46.45,21.19,1.25,2.19,44.44,3.1,9,49.96,3.15,27.23,-8.03
200,249,27.86,46.87,46.66,21.19,1.25,2.21,44.44,3.11,9,49.98,3.17,27.23,-8.03
200,250,27.33,45.93,46.14,21.19,1.24,2.17,44.44,3.08,9,49.98,3.12,27.23,-8.03
201,202,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
201,203,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
201,204,19.61,32.33,38.42,22.16,0.95,1.46,33.33,2.09,12,49.8,1.82,27.56,-5.17
201,205,16.44,26.88,35.24,24.23,0.84,1.11,30.77,1.88,13,49.8,1.48,27.56,-5.17
201,206,18.23,29.96,37.04,23.17,0.9,1.29,30.77,2.01,13,49.71,1.59,27.56,-5.17
201,207,22.05,36.57,40.86,20.69,1.04,1.77,36.36,2.36,11,49.7,2.17,27.56,-5.17
201,208,23.39,38.93,42.2,19.73,1.09,1.97,36.36,2.52,11,49.64,2.27,27.56,-5.17
201,209,24.24,40.43,43.05,18.99,1.12,2.13,36.36,2.63,11,49.41,2.33,27.56,-5.17
201,210,23.97,39.95,42.78,18.55,1.11,2.15,40.0,2.64,10,49.38,2.53,27.56,-5.17
201,211,24.46,40.81,43.26,18.45,1.12,2.21,33.33,3.24,9,49.36,2.84,27.56,-5.17
201,212,28.97,48.89,47.78,18.03,1.28,2.71,37.5,4.69,8,49.29,3.63,27.56,-5.17
201,213,30.02,50.78,48.83,18.03,1.32,2.82,37.5,4.79,8,49.32,3.74,27.56,-5.17
201,214,30.06,50.84,48.86,18.03,1.32,2.82,37.5,4.8,8,49.3,3.74,27.56,-5.17
201,215,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
201,216,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
201,217,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
201,218,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
201,219,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
201,220,31.52,53.51,50.33,17.98,1.37,2.98,37.5,5.42,8,49.41,3.88,27.56,-5.09
201,221,31.97,54.34,50.78,17.98,1.38,3.02,37.5,5.7,8,49.45,3.92,27.56,-5.09
201,222,31.81,54.05,50.62,17.98,1.38,3.01,37.5,5.6,8,49.46,3.91,27.56,-5.09
201,223,31.8,54.03,50.61,17.98,1.38,3.0,37.5,5.6,8,49.5,3.9,27.56,-5.09
201,224,32.8,55.85,51.61,17.29,1.41,3.23,50.0,6.03,8,49.48,4.0,27.56,-5.09
201,225,32.8,55.85,51.61,17.29,1.41,3.23,50.0,6.03,8,49.48,4.0,27.56,-5.09
201,226,34.35,58.71,53.16,16.91,1.46,3.47,62.5,6.33,8,49.54,4.15,27.69,-5.09
201,227,35.28,60.43,54.09,16.91,1.49,3.57,62.5,6.31,8,49.57,4.24,27.69,-5.09
201,228,35.32,60.51,54.13,16.91,1.49,3.58,62.5,6.32,8,49.61,4.25,27.69,-5.09
201,229,36.56,62.8,55.36,16.89,1.53,3.72,62.5,7.29,8,49.62,4.36,27.69,-4.67
201,230,37.13,63.88,55.94,16.89,1.55,3.78,62.5,7.57,8,49.68,4.41,27.69,-4.67
201,231,36.99,63.61,55.8,16.89,1.55,3.77,55.56,7.06,9,49.73,3.91,27.69,-4.67
201,232,36.99,63.61,55.79,16.89,1.54,3.77,62.5,7.55,8,49.8,4.4,27.69,-4.67
201,233,37.01,63.65,55.82,16.89,1.55,3.77,62.5,8.06,8,49.84,4.4,27.69,-4.13
201,234,34.1,58.25,52.91,17.65,1.45,3.3,50.0,6.98,8,49.91,4.12,27.79,-4.13
201,235,34.23,58.49,53.04,17.65,1.46,3.31,50.0,6.8,8,49.93,4.14,27.79,-4.13
201,236,34.23,58.49,53.04,17.65,1.46,3.31,50.0,6.8,8,49.93,4.14,27.79,-4.13
201,237,32.26,54.86,51.07,17.65,1.39,3.11,44.44,4.29,9,49.95,3.51,27.23,-4.13
201,238,31.75,53.93,50.56,17.65,1.37,3.06,44.44,4.25,9,49.93,3.47,27.23,-4.13
201,239,31.95,54.29,50.76,18.26,1.38,2.97,44.44,4.07,9,49.96,3.49,27.23,-4.62
201,240,32.11,54.59,50.92,18.26,1.39,2.99,44.44,4.17,9,49.98,3.5,27.23,-4.62
201,241,29.28,49.43,48.08,18.27,1.29,2.71,36.36,3.41,11,49.95,2.67,27.23,-4.94
201,242,30.02,50.79,48.83,18.26,1.32,2.78,40.0,3.57,10,49.93,3.0,27.23,-4.94
201,243,29.19,49.28,48.0,18.53,1.29,2.66,40.0,3.46,10,49.96,2.93,27.23,-4.94
201,244,29.88,50.52,48.69,18.63,1.32,2.71,40.0,3.51,10,49.95,2.99,27.23,-4.94
201,245,25.8,43.2,44.61,21.29,1.18,2.03,40.0,2.8,10,49.98,2.69,27.23,-8.04
201,246,27.63,46.46,46.44,21.19,1.25,2.19,44.44,3.1,9,49.98,3.15,27.23,-8.04
201,247,27.64,46.48,46.45,21.19,1.25,2.19,44.44,3.1,9,49.96,3.15,27.23,-8.03
201,248,27.86,46.87,46.66,21.19,1.25,2.21,44.44,3.11,9,49.98,3.17,27.23,-8.03
201,249,27.33,45.93,46.14,21.19,1.24,2.17,44.44,3.08,9,49.98,3.12,27.23,-8.03
201,250,26.96,45.27,45.77,21.19,1.22,2.14,44.44,3.06,9,50.0,3.09,27.23,-8.03
202,203,19.61,32.33,38.42,22.16,0.95,1.46,33.33,2.09,12,49.8,1.82,27.56,-5.17
202,204,18.83,30.97,37.63,22.67,0.92,1.37,30.77,2.06,13,49.79,1.63,27.56,-5.17
202,205,18.23,29.96,37.04,23.17,0.9,1.29,30.77,2.01,13,49.71,1.59,27.56,-5.17
202,206,22.05,36.57,40.86,20.69,1.04,1.77,36.36,2.36,11,49.7,2.17,27.56,-5.17
202,207,23.39,38.93,42.2,19.73,1.09,1.97,36.36,2.52,11,49.64,2.27,27.56,-5.17
202,208,25.69,43.0,44.5,18.19,1.17,2.36,40.0,2.79,10,49.41,2.68,27.56,-5.17
202,209,24.78,41.38,43.59,18.24,1.14,2.27,33.33,3.1,9,49.39,2.87,27.56,-5.17
202,210,24.46,40.81,43.26,18.45,1.12,2.21,33.33,3.24,9,49.36,2.84,27.56,-5.17
202,211,28.97,48.89,47.78,18.03,1.28,2.71,37.5,4.69,8,49.29,3.63,27.56,-5.17
202,212,30.02,50.78,48.83,18.03,1.32,2.82,37.5,4.79,8,49.32,3.74,27.56,-5.17
202,213,30.06,50.84,48.86,18.03,1.32,2.82,37.5,4.8,8,49.3,3.74,27.56,-5.17
202,214,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
202,215,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
202,216,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
202,217,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
202,218,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
202,219,31.52,53.51,50.33,17.98,1.37,2.98,37.5,5.42,8,49.41,3.88,27.56,-5.09
202,220,31.97,54.34,50.78,17.98,1.38,3.02,37.5,5.7,8,49.45,3.92,27.56,-5.09
202,221,31.81,54.05,50.62,17.98,1.38,3.01,37.5,5.6,8,49.46,3.91,27.56,-5.09
202,222,31.8,54.03,50.61,17.98,1.38,3.0,37.5,5.6,8,49.5,3.9,27.56,-5.09
202,223,32.8,55.85,51.61,17.29,1.41,3.23,50.0,6.03,8,49.48,4.0,27.56,-5.09
202,224,33.4,56.96,52.21,16.91,1.43,3.37,62.5,6.18,8,49.5,4.05,27.56,-5.09
202,225,34.35,58.71,53.16,16.91,1.46,3.47,62.5,6.33,8,49.54,4.15,27.69,-5.09
202,226,35.28,60.43,54.09,16.91,1.49,3.57,62.5,6.31,8,49.57,4.24,27.69,-5.09
202,227,35.32,60.51,54.13,16.91,1.49,3.58,62.5,6.32,8,49.61,4.25,27.69,-5.09
202,228,36.56,62.8,55.36,16.89,1.53,3.72,62.5,7.29,8,49.62,4.36,27.69,-4.67
202,229,37.13,63.88,55.94,16.89,1.55,3.78,62.5,7.57,8,49.68,4.41,27.69,-4.67
202,230,36.99,63.61,55.8,16.89,1.55,3.77,55.56,7.06,9,49.73,3.91,27.69,-4.67
202,231,36.99,63.61,55.79,16.89,1.54,3.77,62.5,7.55,8,49.8,4.4,27.69,-4.67
