Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Holding_Hours,Avg_Win_Pct,Avg_Loss_Pct,Win_Loss_Ratio,Max_Cons_Wins,Max_Cons_Losses,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Best_Month,Worst_Month,Peak_Time,MDD_Trough_Time,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
5,73,13.17,21.36,31.98,25.5,0.7,0.72,0.84,28.05,1.25,0.22,82,32.5,3.83,-1.19,3.21,4,14,27.9,-4.68,47.57,4,4,Aug_2026 (+25.34%),Feb_2026 (-8.71%),2026-08-22T00:00:00,2026-07-01T06:00:00,6.46,-8.71,-2.53,4.44,-6.17,-8.58,6.39,25.34
5,74,12.71,20.58,31.52,25.74,0.68,0.7,0.8,27.71,1.25,0.21,83,32.0,3.83,-1.18,3.25,4,14,27.9,-4.68,47.5,4,4,Aug_2026 (+25.23%),Jun_2026 (-8.87%),2026-08-22T00:00:00,2026-07-01T06:00:00,6.46,-8.82,-2.56,4.59,-6.16,-8.87,6.39,25.23
5,75,13.03,21.11,31.83,25.09,0.69,0.71,0.84,27.38,1.25,0.21,84,31.6,3.84,-1.16,3.31,4,14,27.9,-4.68,47.43,4,4,Aug_2026 (+24.49%),Jun_2026 (-8.89%),2026-08-22T00:00:00,2026-07-01T06:00:00,6.51,-8.82,-1.79,4.46,-6.0,-8.89,6.39,24.49
5,76,12.53,20.27,31.33,25.26,0.67,0.7,0.8,26.19,1.24,0.2,84,31.6,3.98,-1.14,3.5,4,14,27.18,-4.68,47.41,4,4,Aug_2026 (+23.68%),Jun_2026 (-9.26%),2026-08-22T00:00:00,2026-07-01T06:00:00,6.38,-8.54,-1.79,4.46,-6.0,-9.26,6.86,23.68
5,77,13.43,21.79,32.24,26.42,0.71,0.73,0.82,25.3,1.26,0.22,83,32.0,4.16,-1.12,3.71,4,14,27.18,-4.68,47.38,4,4,Aug_2026 (+23.86%),Jun_2026 (-9.26%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.48,-8.28,-1.79,4.41,-6.0,-9.26,9.27,23.86
5,78,16.26,26.57,35.07,24.65,0.81,0.84,1.08,25.61,1.3,0.25,82,32.3,4.17,-1.1,3.78,4,14,27.18,-4.68,47.25,4,4,Aug_2026 (+24.33%),Jun_2026 (-8.38%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.07,-6.73,-1.74,4.51,-6.03,-8.38,8.94,24.33
5,79,13.39,21.71,32.19,26.23,0.71,0.73,0.83,24.39,1.26,0.22,82,32.2,4.24,-1.08,3.92,4,15,27.18,-4.68,47.12,4,4,Aug_2026 (+23.85%),Jun_2026 (-8.55%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.0,-6.73,-3.57,5.22,-6.38,-8.55,8.63,23.85
5,80,13.09,21.21,31.89,26.15,0.7,0.71,0.81,23.75,1.26,0.22,80,32.9,4.5,-1.11,4.04,4,13,27.18,-4.68,47.05,4,4,Aug_2026 (+23.85%),Feb_2026 (-7.91%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.33,-7.91,-3.81,5.08,-6.02,-7.56,8.23,23.85
5,81,12.87,20.85,31.68,25.78,0.69,0.71,0.81,24.05,1.25,0.22,79,33.4,4.48,-1.13,3.96,4,12,27.18,-4.68,47.07,4,4,Aug_2026 (+23.96%),Feb_2026 (-7.91%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.33,-7.91,-3.41,4.98,-5.85,-7.56,7.39,23.96
5,82,11.56,18.66,30.37,26.64,0.64,0.65,0.7,23.08,1.24,0.21,78,33.8,4.6,-1.11,4.13,4,12,27.18,-4.68,47.07,4,4,Aug_2026 (+23.96%),Jun_2026 (-8.41%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.84,-7.2,-3.58,3.3,-5.58,-8.41,7.39,23.96
5,83,8.71,13.96,27.52,28.51,0.53,0.54,0.49,23.38,1.19,0.18,77,34.2,4.61,-1.18,3.91,4,12,27.18,-4.68,46.96,4,4,Aug_2026 (+23.96%),Jun_2026 (-8.49%),2026-08-22T00:00:00,2026-07-01T06:00:00,4.39,-7.98,-5.25,3.13,-4.93,-8.49,7.39,23.96
5,84,5.89,9.36,24.7,30.12,0.42,0.43,0.31,22.78,1.15,0.14,79,33.2,4.59,-1.18,3.9,4,12,27.18,-4.68,46.88,4,4,Aug_2026 (+23.55%),Jun_2026 (-8.47%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.37,-8.38,-5.58,1.92,-5.25,-8.47,7.39,23.55
5,85,4.93,7.82,23.74,30.75,0.39,0.4,0.25,22.78,1.14,0.13,79,33.2,4.54,-1.18,3.86,4,12,27.18,-4.68,46.86,4,4,Aug_2026 (+23.55%),Feb_2026 (-9.19%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.37,-9.19,-5.61,1.92,-5.24,-8.47,7.39,23.55
5,86,4.91,7.79,23.72,30.77,0.39,0.39,0.25,21.25,1.14,0.12,80,32.8,4.8,-1.14,4.22,4,12,27.18,-4.68,46.86,4,4,Aug_2026 (+23.55%),Jun_2026 (-8.47%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.09,-7.73,-5.91,0.88,-5.24,-8.47,7.39,23.55
5,87,6.58,10.49,25.39,29.75,0.45,0.46,0.35,22.08,1.16,0.15,77,34.0,4.77,-1.16,4.11,4,11,27.18,-4.68,46.8,4,4,Aug_2026 (+23.69%),Jun_2026 (-8.47%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.09,-7.42,-5.91,1.63,-4.88,-8.47,7.39,23.69
5,88,7.08,11.3,25.89,29.25,0.47,0.48,0.39,22.08,1.17,0.15,77,34.0,4.76,-1.15,4.14,4,11,27.18,-4.68,46.75,4,4,Aug_2026 (+23.69%),Jun_2026 (-8.47%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.41,-7.42,-5.48,1.63,-5.16,-8.47,7.39,23.69
5,89,6.92,11.04,25.73,29.12,0.47,0.47,0.38,22.67,1.17,0.16,75,34.9,4.73,-1.18,3.99,4,10,27.18,-4.68,46.73,4,4,Aug_2026 (+23.69%),Jun_2026 (-8.99%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.41,-7.22,-5.18,1.45,-4.78,-8.99,7.03,23.69
5,90,4.46,7.06,23.26,31.0,0.37,0.37,0.23,22.37,1.13,0.12,76,34.3,4.71,-1.2,3.93,4,11,27.18,-4.68,46.59,4,4,Aug_2026 (+23.71%),Jun_2026 (-9.73%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.68,-9.07,-5.18,1.45,-4.64,-9.73,7.12,23.71
5,91,4.88,7.74,23.69,31.05,0.39,0.39,0.25,21.33,1.14,0.13,75,34.8,4.95,-1.17,4.22,4,11,27.18,-4.68,46.55,4,4,Aug_2026 (+23.71%),Jun_2026 (-9.69%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.68,-8.83,-6.65,2.65,-4.64,-9.69,7.64,23.71
5,92,3.88,6.14,22.69,31.07,0.35,0.35,0.2,21.05,1.13,0.12,76,34.2,4.93,-1.17,4.23,4,11,27.18,-4.68,46.39,4,4,Aug_2026 (+23.03%),Jun_2026 (-9.69%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.68,-8.99,-6.52,2.65,-4.64,-9.69,7.23,23.03
5,93,7.75,12.38,26.56,29.58,0.5,0.5,0.42,21.62,1.19,0.17,74,35.0,4.93,-1.14,4.32,4,11,27.18,-4.68,46.3,4,4,Aug_2026 (+24.06%),Feb_2026 (-8.88%),2026-01-14T20:00:00,2026-07-01T06:00:00,4.68,-8.88,-6.52,3.12,-4.34,-8.54,7.95,24.06
5,94,6.86,10.93,25.67,30.04,0.46,0.47,0.36,21.33,1.18,0.16,75,34.5,4.89,-1.13,4.34,4,12,27.18,-4.68,46.16,4,4,Aug_2026 (+24.06%),Jun_2026 (-10.16%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.03,-7.85,-6.52,3.18,-4.71,-10.16,7.77,24.06
5,95,8.92,14.31,27.73,28.89,0.54,0.55,0.5,21.92,1.21,0.19,73,35.4,4.9,-1.13,4.32,4,12,27.18,-4.68,46.12,4,4,Aug_2026 (+23.44%),Jun_2026 (-10.16%),2026-08-22T00:00:00,2026-07-01T06:00:00,5.27,-6.91,-5.83,3.06,-4.71,-10.16,8.38,23.44
5,96,8.83,14.15,27.63,28.96,0.54,0.54,0.49,21.92,1.21,0.19,73,35.3,4.87,-1.13,4.31,4,12,27.18,-4.68,46.05,4,4,Aug_2026 (+23.44%),Jun_2026 (-10.23%),2026-08-22T00:00:00,2026-07-01T06:00:00,5.27,-6.91,-6.19,3.06,-4.36,-10.23,8.38,23.44
5,97,7.81,12.48,26.62,29.62,0.5,0.5,0.42,21.62,1.19,0.17,74,34.8,4.87,-1.13,4.33,4,12,27.18,-4.68,46.02,4,4,Aug_2026 (+23.44%),Jun_2026 (-11.07%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.27,-6.91,-6.19,3.06,-4.36,-11.07,8.38,23.44
5,98,5.86,9.32,24.67,30.87,0.42,0.43,0.3,21.33,1.16,0.14,75,34.3,4.82,-1.12,4.29,4,12,27.18,-4.68,45.91,4,4,Aug_2026 (+23.40%),Jun_2026 (-12.05%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.29,-6.91,-6.19,2.15,-4.18,-12.05,8.38,23.4
5,99,6.31,10.05,25.12,30.81,0.44,0.44,0.33,21.33,1.17,0.15,75,34.2,4.8,-1.11,4.32,4,11,27.18,-4.68,45.82,4,4,Aug_2026 (+23.82%),Jun_2026 (-11.46%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.29,-7.21,-6.19,1.88,-4.18,-11.46,8.38,23.82
5,100,7.33,11.7,26.14,30.0,0.48,0.48,0.39,21.33,1.19,0.16,75,34.1,4.83,-1.1,4.38,4,11,27.18,-4.68,45.68,4,4,Aug_2026 (+23.44%),Jun_2026 (-10.39%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.23,-7.54,-6.19,2.11,-4.08,-10.39,8.55,23.44
5,101,7.84,12.53,26.65,29.87,0.5,0.5,0.42,21.62,1.2,0.17,74,34.6,4.84,-1.12,4.33,4,12,27.18,-4.68,45.66,4,4,Aug_2026 (+23.45%),Jun_2026 (-10.27%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.28,-7.31,-6.19,2.23,-4.41,-10.27,8.84,23.45
5,102,8.06,12.89,26.87,29.72,0.51,0.51,0.43,21.92,1.2,0.18,73,35.0,4.84,-1.13,4.27,4,12,27.18,-4.68,45.62,4,4,Aug_2026 (+23.45%),Jun_2026 (-10.49%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.65,-7.17,-6.19,2.17,-4.41,-10.49,8.84,23.45
5,103,6.29,10.01,25.1,30.67,0.44,0.44,0.33,21.92,1.17,0.15,73,34.9,4.83,-1.16,4.17,4,11,27.18,-4.68,45.52,4,4,Aug_2026 (+23.52%),Jun_2026 (-11.12%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.27,-7.91,-6.19,2.17,-4.27,-11.12,8.84,23.52
5,104,6.6,10.51,25.4,30.47,0.45,0.45,0.34,21.92,1.18,0.16,73,34.9,4.83,-1.15,4.19,4,11,27.18,-4.68,45.46,4,4,Aug_2026 (+23.54%),Jun_2026 (-10.59%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.27,-7.91,-6.19,1.14,-3.6,-10.59,8.84,23.54
5,105,2.58,4.07,21.39,32.94,0.29,0.29,0.12,21.33,1.11,0.1,75,33.9,4.82,-1.18,4.1,4,12,27.18,-4.68,45.34,4,4,Aug_2026 (+23.41%),Jun_2026 (-11.10%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.27,-9.35,-7.55,1.14,-3.6,-11.1,8.7,23.41
5,106,1.59,2.5,20.4,33.26,0.25,0.25,0.08,21.05,1.1,0.09,76,33.4,4.8,-1.17,4.11,3,12,27.18,-4.68,45.34,4,4,Aug_2026 (+23.85%),Jun_2026 (-11.37%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.09,-9.35,-7.68,1.09,-3.6,-11.37,7.97,23.85
5,107,4.45,7.04,23.26,31.68,0.37,0.37,0.22,21.92,1.14,0.13,73,34.7,4.82,-1.19,4.06,3,11,27.18,-4.68,45.23,4,4,Aug_2026 (+24.09%),Jun_2026 (-9.68%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.09,-9.03,-7.68,1.09,-3.5,-9.68,8.23,24.09
5,108,2.48,3.91,21.29,32.87,0.29,0.29,0.12,21.92,1.11,0.1,73,34.6,4.82,-1.22,3.95,3,11,27.18,-4.68,45.12,4,4,Aug_2026 (+24.01%),Feb_2026 (-10.20%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.09,-10.2,-7.68,1.09,-3.87,-9.76,8.14,24.01
5,109,2.61,4.12,21.42,32.87,0.29,0.29,0.13,22.22,1.11,0.11,72,35.1,4.81,-1.24,3.89,3,10,27.18,-4.68,45.16,4,4,Aug_2026 (+24.16%),Feb_2026 (-10.20%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.09,-10.2,-7.68,0.81,-3.72,-9.64,8.15,24.16
5,110,2.79,4.4,21.6,32.87,0.3,0.3,0.13,22.86,1.12,0.11,70,36.1,4.74,-1.26,3.77,3,10,27.18,-4.68,45.09,4,4,Aug_2026 (+24.55%),Feb_2026 (-9.70%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.09,-9.7,-7.68,0.81,-4.59,-9.32,8.01,24.55
5,111,3.33,5.26,22.14,32.52,0.32,0.32,0.16,22.86,1.12,0.12,70,36.0,4.74,-1.25,3.79,3,10,27.18,-4.68,45.0,4,4,Aug_2026 (+24.55%),Feb_2026 (-9.70%),2026-01-14T20:00:00,2026-07-01T06:00:00,5.09,-9.7,-7.68,0.76,-4.67,-9.09,8.44,24.55
5,112,2.15,3.39,20.96,33.07,0.27,0.27,0.1,23.53,1.11,0.11,68,37.0,4.65,-1.29,3.6,3,9,27.18,-4.68,44.91,4,4,Aug_2026 (+24.55%),Jun_2026 (-9.07%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.09,-8.78,-8.42,0.76,-4.67,-9.07,6.96,24.55
5,113,0.18,0.28,18.99,34.22,0.19,0.19,0.01,23.19,1.08,0.08,69,36.4,4.64,-1.3,3.56,3,9,27.18,-4.68,44.91,4,4,Aug_2026 (+24.55%),Jun_2026 (-9.07%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.4,-8.66,-8.42,0.76,-4.91,-9.07,6.73,24.55
5,114,-0.19,-0.3,18.62,34.36,0.18,0.18,-0.01,23.19,1.07,0.07,69,36.5,4.61,-1.3,3.55,3,9,27.18,-4.68,44.93,4,4,Aug_2026 (+24.55%),Jun_2026 (-9.26%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.4,-8.66,-8.42,0.76,-4.91,-9.26,6.57,24.55
5,115,-1.26,-1.96,17.55,34.41,0.13,0.13,-0.06,22.22,1.05,0.05,72,34.9,4.58,-1.24,3.69,3,10,27.18,-4.68,44.84,4,4,Aug_2026 (+25.39%),Jun_2026 (-8.93%),2026-01-14T20:00:00,2026-07-02T00:00:00,2.94,-8.66,-8.42,0.31,-4.91,-8.93,5.27,25.39
5,116,-0.47,-0.74,18.33,34.03,0.17,0.16,-0.02,22.86,1.07,0.06,70,35.9,4.51,-1.26,3.6,3,9,27.18,-4.68,44.84,4,4,Aug_2026 (+25.37%),Jun_2026 (-8.60%),2026-01-14T20:00:00,2026-07-02T00:00:00,2.94,-8.45,-8.42,0.31,-4.91,-8.6,5.5,25.37
5,117,0.54,0.85,19.35,32.92,0.21,0.21,0.03,23.19,1.08,0.08,69,36.3,4.47,-1.25,3.58,3,9,27.18,-4.68,44.79,4,4,Aug_2026 (+25.37%),Jun_2026 (-8.87%),2026-01-14T20:00:00,2026-07-02T00:00:00,2.94,-7.23,-8.42,0.31,-5.33,-8.87,5.96,25.37
5,118,1.76,2.77,20.57,32.02,0.26,0.26,0.09,23.53,1.1,0.1,68,36.8,4.48,-1.25,3.58,3,9,27.18,-4.68,44.73,4,4,Aug_2026 (+25.37%),Jun_2026 (-8.61%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.22,-7.23,-8.42,0.37,-4.64,-8.61,5.82,25.37
5,119,1.46,2.3,20.27,32.11,0.25,0.24,0.07,22.86,1.1,0.09,70,35.8,4.48,-1.21,3.7,3,9,27.18,-4.68,44.7,3,5,Aug_2026 (+25.15%),Jun_2026 (-8.80%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.22,-6.59,-8.42,-0.09,-4.78,-8.8,5.82,25.15
5,120,0.2,0.31,19.01,33.27,0.19,0.19,0.01,21.43,1.08,0.07,70,35.7,4.74,-1.2,3.95,3,9,27.18,-4.68,44.62,3,5,Aug_2026 (+25.43%),Mar_2026 (-10.16%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.22,-6.59,-10.16,-0.09,-4.79,-8.62,6.09,25.43
5,121,-1.19,-1.85,17.62,34.07,0.13,0.13,-0.05,21.13,1.05,0.05,71,35.2,4.66,-1.18,3.94,3,9,27.18,-4.36,44.61,3,5,Aug_2026 (+25.43%),Mar_2026 (-9.86%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.03,-7.24,-9.86,-0.89,-4.82,-8.62,6.09,25.43
5,122,1.27,2.0,20.08,32.27,0.24,0.23,0.06,21.43,1.1,0.09,70,35.7,4.66,-1.16,4.02,2,9,27.18,-4.36,44.62,3,5,Aug_2026 (+25.43%),Mar_2026 (-9.67%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.16,-7.24,-9.67,-0.89,-4.82,-8.2,5.83,25.43
5,123,0.91,1.42,19.72,32.31,0.22,0.22,0.04,21.13,1.09,0.08,71,35.2,4.66,-1.15,4.07,2,9,27.18,-4.36,44.61,3,5,Aug_2026 (+25.43%),Mar_2026 (-9.67%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.07,-7.24,-9.67,-0.89,-4.82,-8.26,5.6,25.43
5,124,3.08,4.86,21.89,30.86,0.31,0.31,0.16,21.13,1.13,0.11,71,35.2,4.64,-1.1,4.2,2,9,27.18,-4.36,44.59,3,5,Aug_2026 (+25.43%),Mar_2026 (-9.67%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.07,-5.01,-9.67,-1.16,-4.82,-8.25,5.62,25.43
5,125,0.93,1.47,19.74,32.1,0.22,0.22,0.05,21.13,1.09,0.08,71,35.2,4.52,-1.11,4.07,2,11,27.18,-4.36,44.57,3,5,Aug_2026 (+25.69%),Mar_2026 (-9.67%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.07,-5.59,-9.67,-1.27,-5.52,-8.57,5.09,25.69
5,126,3.08,4.85,21.89,30.87,0.31,0.31,0.16,22.22,1.13,0.11,72,34.7,4.22,-1.07,3.95,2,11,27.18,-4.36,44.66,3,5,Aug_2026 (+26.08%),Mar_2026 (-8.79%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.07,-5.59,-8.79,-1.89,-5.52,-7.24,5.08,26.08
5,127,1.87,2.94,20.68,31.36,0.26,0.26,0.09,21.92,1.11,0.09,73,34.3,4.17,-1.06,3.95,2,11,27.18,-4.36,44.68,3,5,Aug_2026 (+26.08%),Mar_2026 (-8.79%),2026-01-14T20:00:00,2026-07-02T00:00:00,5.07,-5.28,-8.79,-2.58,-5.81,-7.26,4.59,26.08
5,128,0.61,0.96,19.42,32.26,0.21,0.21,0.03,21.62,1.09,0.07,74,33.7,4.16,-1.06,3.94,2,11,27.18,-4.36,44.57,3,5,Aug_2026 (+25.98%),Mar_2026 (-8.79%),2026-01-14T20:00:00,2026-07-02T00:00:00,4.9,-5.7,-8.79,-2.58,-5.8,-7.92,4.74,25.98
5,129,-0.01,-0.01,18.8,32.19,0.18,0.18,-0.0,21.33,1.08,0.06,75,33.3,4.15,-1.05,3.97,2,11,27.18,-4.36,44.62,3,5,Aug_2026 (+25.72%),Mar_2026 (-8.44%),2026-01-14T20:00:00,2026-07-02T00:00:00,4.36,-5.7,-8.44,-2.58,-5.8,-8.18,4.76,25.72
5,130,0.21,0.33,19.02,32.41,0.19,0.19,0.01,21.62,1.08,0.07,74,33.8,4.15,-1.06,3.91,2,11,27.18,-4.36,44.61,3,5,Aug_2026 (+25.72%),Jun_2026 (-8.55%),2026-01-14T20:00:00,2026-07-02T00:00:00,4.36,-5.53,-8.44,-2.68,-5.8,-8.55,5.33,25.72
5,131,0.66,1.04,19.47,32.21,0.21,0.21,0.03,21.62,1.09,0.07,74,33.7,4.18,-1.06,3.94,3,11,27.18,-4.36,44.55,3,5,Aug_2026 (+25.72%),Jun_2026 (-8.51%),2026-01-14T20:00:00,2026-07-02T00:00:00,4.36,-5.73,-8.14,-3.1,-5.26,-8.51,5.49,25.72
5,132,3.3,5.21,22.11,30.73,0.32,0.32,0.17,22.54,1.13,0.11,71,35.1,4.22,-1.08,3.9,3,11,27.18,-4.36,44.52,3,5,Aug_2026 (+26.49%),Jun_2026 (-8.45%),2026-01-14T20:00:00,2026-07-02T00:00:00,4.36,-4.95,-8.14,-1.87,-5.26,-8.45,5.3,26.49
5,133,-1.69,-2.62,17.12,33.62,0.11,0.11,-0.08,21.33,1.05,0.04,75,33.3,4.2,-1.09,3.86,2,11,27.18,-4.36,44.57,3,5,Aug_2026 (+26.49%),Jun_2026 (-12.08%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.81,-4.95,-8.61,-1.74,-5.1,-12.08,5.12,26.49
5,134,-2.06,-3.2,16.75,33.58,0.1,0.1,-0.1,21.33,1.04,0.04,75,33.3,4.21,-1.09,3.84,2,11,27.18,-4.36,44.57,3,5,Aug_2026 (+26.27%),Jun_2026 (-12.08%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.81,-4.83,-8.61,-1.74,-5.17,-12.08,4.85,26.27
5,135,-2.22,-3.44,16.59,34.32,0.09,0.09,-0.1,21.33,1.04,0.03,75,33.3,4.23,-1.1,3.83,2,12,27.18,-4.36,44.55,3,5,Aug_2026 (+26.27%),Jun_2026 (-12.55%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.72,-4.83,-8.61,-2.24,-5.16,-12.55,5.88,26.27
5,136,-1.72,-2.67,17.09,34.23,0.11,0.11,-0.08,21.92,1.05,0.04,73,34.2,4.23,-1.13,3.73,2,11,27.18,-4.36,44.54,3,5,Aug_2026 (+26.27%),Jun_2026 (-12.10%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.72,-4.83,-8.61,-2.24,-5.52,-12.1,6.27,26.27
5,137,-2.73,-4.24,16.08,34.43,0.07,0.07,-0.12,21.05,1.03,0.03,76,32.9,4.23,-1.1,3.87,2,11,27.18,-4.36,44.59,3,5,Aug_2026 (+26.27%),Jun_2026 (-12.10%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-5.11,-8.61,-2.24,-5.52,-12.1,5.31,26.27
5,138,-0.97,-1.51,17.84,34.32,0.14,0.14,-0.04,21.92,1.06,0.05,73,34.2,4.29,-1.14,3.77,2,11,27.18,-4.36,44.62,3,5,Aug_2026 (+26.27%),Jun_2026 (-11.99%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-5.11,-8.61,-2.24,-5.47,-11.99,7.04,26.27
5,139,-1.34,-2.09,17.47,34.43,0.13,0.13,-0.06,22.22,1.05,0.05,72,34.7,4.28,-1.16,3.69,2,10,27.18,-4.36,44.64,3,5,Aug_2026 (+26.27%),Jun_2026 (-11.78%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-5.33,-8.61,-1.87,-6.01,-11.78,6.82,26.27
5,140,-1.9,-2.96,16.91,34.95,0.1,0.1,-0.08,21.43,1.04,0.04,70,35.7,4.5,-1.18,3.83,3,11,27.18,-4.36,44.62,3,5,Aug_2026 (+26.27%),Jun_2026 (-11.76%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-6.63,-8.46,-2.1,-5.4,-11.76,7.07,26.27
5,141,0.52,0.82,19.33,33.54,0.21,0.2,0.02,22.06,1.08,0.08,68,36.7,4.57,-1.19,3.83,3,10,27.18,-4.36,44.59,3,5,Aug_2026 (+26.56%),Jun_2026 (-11.57%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-6.39,-8.29,-1.28,-4.79,-11.57,7.14,26.56
5,142,2.23,3.51,21.04,32.39,0.28,0.27,0.11,22.06,1.11,0.1,68,36.6,4.52,-1.15,3.94,3,11,27.18,-4.36,44.45,3,5,Aug_2026 (+26.96%),Jun_2026 (-10.63%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-6.55,-7.1,-1.55,-4.96,-10.63,6.77,26.96
5,143,1.74,2.74,20.55,32.71,0.26,0.25,0.08,21.74,1.11,0.09,69,36.0,4.52,-1.13,3.98,3,12,27.18,-4.36,44.41,3,5,Aug_2026 (+26.96%),Jun_2026 (-11.08%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-6.55,-7.1,-1.55,-4.93,-11.08,6.77,26.96
5,144,4.11,6.5,22.92,31.22,0.35,0.35,0.21,21.43,1.15,0.12,70,35.5,4.52,-1.07,4.21,3,12,27.18,-4.36,44.43,4,4,Aug_2026 (+26.96%),Jun_2026 (-10.84%),2026-01-14T20:00:00,2026-07-02T00:00:00,3.89,-6.55,-7.1,0.48,-5.06,-10.84,6.88,26.96
5,145,5.75,9.13,24.55,30.08,0.42,0.41,0.3,21.43,1.18,0.15,70,35.6,4.61,-1.07,4.32,3,12,27.18,-4.36,44.46,4,4,Aug_2026 (+26.96%),Jun_2026 (-10.85%),2026-08-22T00:00:00,2026-07-02T00:00:00,3.67,-6.55,-6.12,0.29,-4.3,-10.85,7.02,26.96
5,146,6.05,9.62,24.86,30.04,0.43,0.42,0.32,21.43,1.18,0.15,70,35.6,4.62,-1.07,4.34,3,11,27.18,-4.36,44.48,4,4,Aug_2026 (+26.96%),Jun_2026 (-11.03%),2026-08-22T00:00:00,2026-07-02T00:00:00,3.73,-6.55,-6.53,0.99,-4.3,-11.03,7.22,26.96
5,147,8.01,12.81,26.82,28.94,0.51,0.5,0.44,21.74,1.22,0.18,69,36.1,4.62,-1.05,4.39,3,10,27.18,-4.36,44.52,4,4,Aug_2026 (+26.96%),Jun_2026 (-9.65%),2026-08-22T00:00:00,2026-07-02T00:00:00,4.09,-6.55,-6.2,0.75,-4.39,-9.65,7.13,26.96
5,148,7.29,11.63,26.09,29.05,0.48,0.47,0.4,22.39,1.21,0.17,67,37.2,4.5,-1.07,4.19,3,10,27.18,-4.36,44.54,4,4,Aug_2026 (+26.96%),Jun_2026 (-8.84%),2026-08-22T00:00:00,2026-07-02T00:00:00,3.85,-6.53,-7.17,0.93,-4.35,-8.84,6.57,26.96
5,149,8.95,14.34,27.75,27.7,0.55,0.53,0.52,23.08,1.24,0.2,65,38.3,4.51,-1.09,4.14,3,9,27.18,-4.36,44.45,4,4,Aug_2026 (+27.13%),Jun_2026 (-8.78%),2026-08-22T00:00:00,2026-07-02T00:00:00,3.51,-5.09,-7.17,0.93,-4.07,-8.78,6.4,27.13
5,150,11.17,18.02,29.98,26.3,0.63,0.62,0.69,23.08,1.29,0.23,65,38.3,4.53,-1.05,4.3,2,9,27.18,-4.36,44.48,4,4,Aug_2026 (+27.13%),Jun_2026 (-7.91%),2026-08-22T00:00:00,2026-07-02T00:00:00,3.51,-5.09,-7.17,0.85,-3.06,-7.91,6.51,27.13
