Strategy,Timeframe,Fast_EMA,Slow_EMA,Method,Initial_Capital,Final_Equity,Net_PnL_USD,Total_Return_Pct,CAGR_Pct,Alpha_vs_ETH_Pct,Max_Drawdown_Pct,Max_Drawdown_USD,Avg_Drawdown_Pct,Peak_Equity_Time,MDD_Trough_Time,Max_DD_Duration_Hours,Recovery_Factor,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Composite_Score,Total_Trades,Win_Rate_Pct,Loss_Rate_Pct,Profit_Factor,Expectancy_Pct,Expectancy_USD,Avg_Win_Pct,Avg_Loss_Pct,Payoff_Ratio,Max_Cons_Wins,Max_Cons_Losses,Best_Trade_Pct,Worst_Trade_Pct,Avg_Holding_Hours,Long_Trades_Count,Long_Win_Rate_Pct,Long_Net_PnL_USD,Short_Trades_Count,Short_Win_Rate_Pct,Short_Net_PnL_USD,Exposure_Pct,Total_Fees_USD,Fee_Drag_Pct,Pos_Months,Neg_Months,Best_Month,Worst_Month,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun
EMA_SAR_70_140_30m,30m,70,140,Stop-and-Reverse (SAR),10000.0,7000.03,-2999.97,-30.0,-51.29,17.1,55.0,7771.26,36.29,2026-02-06T00:00,2026-04-29T10:00,3479.5,-0.39,-1.0,-1.33,-0.93,0.98,5.0,54,27.8,72.2,0.71,-0.52,-55.55,5.81,2.96,1.96,2,14,24.42,-6.35,80.0,27,25.9,-4080.65,27,29.6,1080.69,99.4,540.0,5.4,3,3,Jan (+16.95%),Feb (-24.37%),16.95,-24.37,-13.29,-13.78,2.1,3.68
EMA_SAR_170_175_30m,30m,170,175,Stop-and-Reverse (SAR),10000.0,6996.64,-3003.36,-30.03,-51.34,17.07,58.31,7916.6,34.37,2026-02-06T00:00,2026-05-13T09:30,3479.5,-0.38,-1.04,-1.36,-0.88,0.98,5.0,34,26.5,73.5,0.67,-0.77,-88.33,8.65,4.16,2.08,2,8,26.75,-11.58,127.0,17,29.4,-3768.65,17,23.5,765.28,99.4,340.0,3.4,3,3,Jan (+12.22%),Mar (-19.74%),12.22,-18.38,-19.74,-13.47,1.41,8.48
EMA_SAR_85_130_30m,30m,85,130,Stop-and-Reverse (SAR),10000.0,6995.94,-3004.06,-30.04,-51.35,17.06,56.09,7778.36,36.31,2026-02-06T00:00,2026-04-29T10:00,3479.5,-0.39,-1.0,-1.32,-0.92,0.98,5.0,54,24.1,75.9,0.7,-0.52,-55.63,6.68,2.8,2.38,2,14,24.05,-6.93,80.0,27,22.2,-4022.03,27,25.9,1017.97,99.4,540.0,5.4,3,3,Jan (+14.62%),Feb (-24.78%),14.62,-24.78,-10.75,-17.71,3.75,6.48
EMA_SAR_35_170_5m,5m,35,170,Stop-and-Reverse (SAR),10000.0,6995.25,-3004.75,-30.05,-51.36,17.05,51.27,6924.47,27.39,2026-02-07T04:20,2026-06-02T06:30,3451.6,-0.43,-0.89,-1.18,-1.0,0.99,5.0,418,22.5,77.5,0.89,-0.06,-7.19,2.76,0.87,3.19,3,18,23.91,-5.87,10.4,209,21.5,-3478.68,209,23.4,473.97,99.9,4180.0,41.8,3,3,Jan (+8.63%),May (-25.00%),8.63,5.53,-19.61,-0.64,-25.0,1.86
EMA_SAR_165_175_30m,30m,165,175,Stop-and-Reverse (SAR),10000.0,6992.64,-3007.36,-30.07,-51.4,17.03,58.19,7837.7,34.17,2026-02-06T00:00,2026-05-13T09:30,3479.5,-0.38,-1.04,-1.36,-0.88,0.98,5.0,34,26.5,73.5,0.67,-0.77,-88.45,8.76,4.2,2.09,2,8,26.74,-11.58,127.0,17,29.4,-3740.3,17,23.5,732.95,99.4,340.0,3.4,3,3,Jan (+11.32%),Mar (-20.61%),11.32,-17.53,-20.61,-12.92,1.1,8.98
EMA_SAR_75_140_30m,30m,75,140,Stop-and-Reverse (SAR),10000.0,6973.1,-3026.9,-30.27,-51.67,16.83,54.25,7641.21,35.87,2026-02-06T00:00,2026-04-29T10:00,3479.5,-0.4,-1.01,-1.35,-0.95,0.98,5.0,54,24.1,75.9,0.71,-0.53,-56.05,6.74,2.83,2.38,2,14,24.46,-6.93,80.0,27,25.9,-4104.45,27,22.2,1077.56,99.4,540.0,5.4,3,3,Jan (+16.58%),Feb (-23.65%),16.58,-23.65,-11.99,-14.46,1.8,2.22
EMA_SAR_60_115_1h,1h,60,115,Stop-and-Reverse (SAR),10000.0,6970.2,-3029.8,-30.3,-51.71,16.8,57.21,7468.96,33.49,2026-02-05T23:00,2026-05-13T09:00,3480.0,-0.41,-1.09,-1.43,-0.9,0.96,5.0,34,23.5,76.5,0.66,-0.79,-89.11,9.46,3.94,2.4,2,8,26.59,-10.81,126.3,17,23.5,-3937.33,17,23.5,907.53,98.9,340.0,3.4,3,3,Jun (+9.48%),Mar (-21.36%),9.17,-17.01,-21.36,-12.75,2.41,9.48
EMA_SAR_80_125_30m,30m,80,125,Stop-and-Reverse (SAR),10000.0,6968.87,-3031.13,-30.31,-51.73,16.79,56.44,8024.09,36.28,2026-02-06T00:00,2026-04-29T10:00,3479.5,-0.38,-1.01,-1.34,-0.92,0.98,5.0,54,25.9,74.1,0.71,-0.53,-56.13,6.26,2.9,2.16,2,14,25.06,-6.93,80.0,27,22.2,-4033.29,27,29.6,1002.19,99.4,540.0,5.4,3,3,Jan (+17.68%),Feb (-21.99%),17.68,-21.99,-12.84,-19.5,2.49,5.57
EMA_SAR_75_80_30m,30m,75,80,Stop-and-Reverse (SAR),10000.0,6964.92,-3035.08,-30.35,-51.78,16.75,59.04,9014.57,38.28,2026-02-06T00:00,2026-05-27T08:00,3479.5,-0.34,-1.01,-1.34,-0.88,0.98,3.3,66,28.8,71.2,0.73,-0.42,-45.99,5.02,2.62,1.91,2,9,28.11,-6.35,65.4,33,21.2,-4090.84,33,36.4,1055.71,99.4,660.0,6.6,2,4,Jan (+27.60%),Feb (-21.23%),27.6,-21.23,-19.16,-16.96,-5.23,8.92
EMA_SAR_150_195_30m,30m,150,195,Stop-and-Reverse (SAR),10000.0,6957.63,-3042.37,-30.42,-51.89,16.68,58.56,7945.6,34.47,2026-02-06T00:00,2026-05-13T09:30,3479.5,-0.38,-1.06,-1.39,-0.89,0.97,5.0,34,26.5,73.5,0.67,-0.79,-89.48,8.68,4.2,2.07,2,8,26.57,-11.58,127.0,17,29.4,-3789.22,17,23.5,746.86,99.4,340.0,3.4,3,3,Jan (+12.15%),Mar (-20.10%),12.15,-18.23,-20.1,-13.79,1.45,8.58
EMA_SAR_65_105_1h,1h,65,105,Stop-and-Reverse (SAR),10000.0,6957.47,-3042.53,-30.43,-51.89,16.67,56.63,7348.34,32.98,2026-02-05T23:00,2026-05-13T09:00,3480.0,-0.41,-1.09,-1.44,-0.92,0.96,5.0,34,23.5,76.5,0.66,-0.79,-89.49,9.56,3.97,2.41,2,8,26.78,-10.81,126.3,17,23.5,-3912.44,17,23.5,869.92,98.9,340.0,3.4,3,3,Jan (+8.51%),Mar (-21.11%),8.51,-15.92,-21.11,-12.98,2.41,8.47
EMA_SAR_180_190_30m,30m,180,190,Stop-and-Reverse (SAR),10000.0,6953.94,-3046.06,-30.46,-51.94,16.64,58.78,8106.37,34.82,2026-02-06T00:00,2026-05-13T09:30,3479.5,-0.38,-1.07,-1.39,-0.88,0.97,5.0,34,26.5,73.5,0.67,-0.79,-89.59,8.64,4.18,2.06,2,8,26.57,-10.96,127.0,17,29.4,-3794.9,17,23.5,748.86,99.4,340.0,3.4,3,3,Jan (+14.29%),Mar (-21.41%),14.29,-18.11,-21.41,-13.42,1.72,7.36
EMA_SAR_100_135_30m,30m,100,135,Stop-and-Reverse (SAR),10000.0,6952.93,-3047.07,-30.47,-51.95,16.63,53.17,7377.93,34.77,2026-02-06T00:00,2026-04-29T10:00,3479.5,-0.41,-1.02,-1.35,-0.98,0.98,5.0,54,25.9,74.1,0.7,-0.54,-56.43,5.94,2.8,2.12,2,14,25.69,-6.93,80.0,27,25.9,-4040.81,27,25.9,993.78,99.4,540.0,5.4,3,3,Jan (+15.00%),Feb (-23.44%),15.0,-23.44,-12.36,-12.4,1.21,1.63
EMA_SAR_165_185_30m,30m,165,185,Stop-and-Reverse (SAR),10000.0,6948.69,-3051.31,-30.51,-52.01,16.59,59.14,8160.43,34.69,2026-02-06T00:00,2026-05-13T09:30,3479.5,-0.37,-1.07,-1.39,-0.88,0.97,3.3,34,26.5,73.5,0.67,-0.79,-89.74,8.76,4.23,2.07,2,8,26.63,-11.75,127.0,17,29.4,-3807.35,17,23.5,756.04,99.4,340.0,3.4,2,4,Jan (+14.22%),Mar (-19.65%),14.22,-18.78,-19.65,-13.57,-0.26,8.14
