Logic,Fast_EMA,Slow_EMA,Y_Factor,Y_Value,X_Pct,Initial_Capital,Final_Equity,Total_Return_Pct,Max_Drawdown_Pct,Sharpe,Win_Rate_Pct,Profit_Factor,Total_Trades_Closed,Total_Series_Adds,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,5.0,15,10000.0,11484.54,14.85,8.28,1.64,34.61,0.77,393,442,4.69,1.26,-1.25,-0.42,-1.27,5.56,1.58,4.15
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,5.0,20,10000.0,11922.46,19.22,10.34,1.66,34.61,0.79,393,442,6.06,1.68,-1.58,-0.52,-1.69,7.08,2.11,5.15
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,5.0,25,10000.0,12334.0,23.34,12.14,1.67,34.61,0.81,393,442,7.33,2.11,-1.88,-0.59,-2.11,8.47,2.65,5.99
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,5.0,30,10000.0,12720.64,27.21,13.7,1.69,34.61,0.84,393,442,8.52,2.56,-2.14,-0.64,-2.54,9.74,3.18,6.67
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,5.0,50,10000.0,14050.74,40.51,18.22,1.7,35.62,0.94,393,442,12.34,4.54,-2.85,-0.61,-4.23,13.91,5.3,8.14
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,5.0,100,10000.0,16439.52,64.4,23.0,1.67,36.39,1.27,393,393,16.25,11.23,-2.71,1.0,-8.49,22.03,9.88,5.97
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,5,10000.0,10519.72,5.2,2.49,1.84,35.37,0.86,393,421,1.53,0.57,-0.21,-0.07,-0.42,1.64,0.56,1.54
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,10,10000.0,11020.38,10.2,4.75,1.86,35.37,0.88,393,421,2.96,1.14,-0.42,-0.13,-0.84,3.21,1.12,2.89
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,15,10000.0,11500.93,15.01,6.79,1.87,35.37,0.89,393,421,4.3,1.7,-0.62,-0.18,-1.27,4.71,1.67,4.06
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,20,10000.0,11960.52,19.61,8.65,1.88,35.62,0.91,393,421,5.56,2.26,-0.81,-0.21,-1.69,6.14,2.21,5.06
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,25,10000.0,12398.53,23.99,10.34,1.88,35.88,0.92,393,421,6.74,2.82,-0.99,-0.23,-2.11,7.5,2.74,5.91
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,30,10000.0,12814.5,28.14,11.87,1.88,35.88,0.94,393,421,7.83,3.37,-1.17,-0.23,-2.54,8.81,3.26,6.62
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,50,10000.0,14251.77,42.52,16.7,1.85,36.13,1.02,393,421,11.46,5.62,-1.78,-0.13,-4.23,13.42,5.29,8.17
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,7.0,100,10000.0,16439.52,64.4,23.0,1.67,36.39,1.27,393,393,16.25,11.23,-2.71,1.0,-8.49,22.03,9.88,5.97
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,5,10000.0,10462.84,4.63,1.82,1.95,36.39,1.03,393,404,1.04,0.95,-0.12,0.07,-0.42,1.84,0.5,0.73
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,10,10000.0,10916.16,9.16,3.54,1.96,36.39,1.04,393,404,2.07,1.82,-0.25,0.13,-0.84,3.6,1.0,1.41
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,15,10000.0,11358.74,13.59,5.18,1.95,36.39,1.05,393,404,3.08,2.62,-0.37,0.19,-1.27,5.27,1.5,2.04
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,20,10000.0,11789.42,17.89,6.72,1.95,36.39,1.06,393,404,4.07,3.37,-0.5,0.25,-1.69,6.87,2.0,2.62
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,25,10000.0,12207.14,22.07,8.19,1.94,36.39,1.06,393,404,5.05,4.05,-0.63,0.31,-2.11,8.39,2.5,3.14
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,30,10000.0,12610.93,26.11,9.59,1.93,36.39,1.07,393,404,6.0,4.7,-0.76,0.37,-2.54,9.83,3.0,3.62
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,50,10000.0,14069.96,40.7,14.48,1.88,36.39,1.12,393,404,9.59,6.88,-1.28,0.58,-4.23,14.81,4.99,5.07
EMA_CROSS_SAR,5,15,PROFIT_FROM_LAST_PCT,10.0,100,10000.0,16439.52,64.4,23.0,1.67,36.39,1.27,393,393,16.25,11.23,-2.71,1.0,-8.49,22.03,9.88,5.97
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,5,10000.0,12507.6,25.08,19.38,1.19,37.5,3.72,8,836,-1.72,0.0,-2.12,4.86,-3.88,0.0,5.32,22.34
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,10,10000.0,12986.17,29.86,20.06,1.33,37.5,4.22,8,468,-0.85,0.0,-2.92,5.87,-3.93,0.0,5.63,25.44
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,15,10000.0,13106.66,31.07,20.06,1.37,37.5,4.4,8,324,-0.6,0.0,-2.91,6.06,-4.03,0.0,5.81,25.96
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,20,10000.0,13144.28,31.44,19.91,1.38,37.5,4.48,8,249,-0.52,0.0,-2.73,6.03,-4.16,0.0,5.91,26.07
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,25,10000.0,13162.32,31.62,19.73,1.38,37.5,4.55,8,202,-0.49,0.0,-2.5,5.95,-4.28,0.0,5.96,26.11
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,30,10000.0,13176.48,31.76,19.52,1.38,37.5,4.62,8,167,-0.49,0.0,-2.26,5.87,-4.38,0.0,5.98,26.14
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,50,10000.0,13227.79,32.28,18.77,1.4,37.5,4.99,8,97,-0.5,0.0,-1.34,5.54,-4.64,0.0,5.94,26.23
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,1.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,5,10000.0,11824.21,18.24,17.83,0.97,37.5,3.29,8,733,-2.92,0.0,-0.55,3.48,-3.62,0.0,5.15,16.65
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,10,10000.0,12543.65,25.44,19.39,1.2,37.5,3.79,8,450,-1.65,0.0,-2.12,4.84,-3.9,0.0,5.36,22.6
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,15,10000.0,12860.2,28.6,19.89,1.3,37.5,4.1,8,321,-1.08,0.0,-2.7,5.5,-3.94,0.0,5.55,24.77
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,20,10000.0,13007.36,30.07,20.03,1.34,37.5,4.28,8,246,-0.79,0.0,-2.88,5.79,-3.98,0.0,5.71,25.58
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,25,10000.0,13076.84,30.77,20.04,1.36,37.5,4.39,8,199,-0.64,0.0,-2.89,5.89,-4.04,0.0,5.82,25.89
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,30,10000.0,13111.24,31.11,19.98,1.37,37.5,4.45,8,164,-0.56,0.0,-2.81,5.88,-4.11,0.0,5.9,26.03
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,50,10000.0,13162.88,31.63,19.46,1.38,37.5,4.68,8,94,-0.48,0.0,-2.17,5.58,-4.39,0.0,6.02,26.2
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,2.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,5,10000.0,11037.07,10.37,15.88,0.67,50.0,2.64,8,609,-4.07,0.0,0.35,1.88,-3.01,0.0,4.78,10.61
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,10,10000.0,11882.79,18.83,17.78,0.99,37.5,3.38,8,390,-2.8,0.0,-0.45,3.52,-3.63,0.0,5.13,16.97
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,15,10000.0,12349.37,23.49,18.7,1.14,37.5,3.74,8,300,-2.0,0.0,-1.32,4.33,-3.82,0.0,5.23,20.79
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,20,10000.0,12650.41,26.5,19.16,1.24,37.5,4.03,8,235,-1.48,0.0,-1.83,4.85,-3.88,0.0,5.34,23.05
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,25,10000.0,12850.39,28.5,19.38,1.3,37.5,4.28,8,196,-1.13,0.0,-2.09,5.2,-3.9,0.0,5.45,24.38
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,30,10000.0,12983.14,29.83,19.46,1.34,37.5,4.47,8,163,-0.9,0.0,-2.18,5.42,-3.93,0.0,5.54,25.16
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,50,10000.0,13192.15,31.92,19.24,1.39,37.5,4.93,8,93,-0.52,0.0,-1.91,5.57,-4.12,0.0,5.79,26.12
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,4.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,5,10000.0,10558.97,5.59,15.28,0.45,50.0,2.19,8,467,-4.62,0.0,0.1,0.83,-2.6,0.0,4.25,7.9
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,10,10000.0,11407.31,14.07,16.8,0.82,50.0,2.94,8,348,-3.57,0.0,0.12,2.62,-3.46,0.0,4.99,13.47
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,15,10000.0,11898.29,18.98,17.9,0.99,37.5,3.29,8,264,-2.77,0.0,-0.56,3.51,-3.84,0.0,5.13,17.48
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,20,10000.0,12233.91,22.34,18.56,1.1,37.5,3.52,8,221,-2.18,0.0,-1.17,4.06,-4.04,0.0,5.22,20.31
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,25,10000.0,12480.58,24.81,18.96,1.18,37.5,3.74,8,186,-1.75,0.0,-1.6,4.46,-4.13,0.0,5.3,22.28
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,30,10000.0,12664.84,26.65,19.19,1.24,37.5,3.94,8,156,-1.43,0.0,-1.85,4.75,-4.19,0.0,5.38,23.63
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,50,10000.0,13040.41,30.4,19.29,1.35,37.5,4.53,8,92,-0.76,0.0,-1.97,5.22,-4.32,0.0,5.65,25.87
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,6.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,5,10000.0,9978.25,-0.22,13.85,0.09,25.0,1.54,8,237,-4.65,0.0,-0.67,-0.63,-1.68,0.0,2.93,4.65
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,10,10000.0,10658.65,6.59,15.36,0.5,50.0,2.31,8,237,-4.43,0.0,0.23,0.77,-2.61,0.0,4.44,8.43
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,15,10000.0,11187.1,11.87,16.02,0.73,50.0,2.78,8,219,-3.82,0.0,0.48,1.82,-3.17,0.0,4.99,11.69
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,20,10000.0,11572.94,15.73,16.8,0.88,50.0,3.14,8,181,-3.27,0.0,0.32,2.53,-3.53,0.0,5.2,14.48
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,25,10000.0,11871.21,18.71,17.36,0.99,50.0,3.45,8,156,-2.79,0.0,0.02,3.02,-3.77,0.0,5.3,16.83
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,30,10000.0,12114.23,21.14,17.76,1.07,37.5,3.65,8,136,-2.39,0.0,-0.29,3.39,-3.95,0.0,5.37,18.81
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,50,10000.0,12767.85,27.68,18.43,1.27,37.5,4.41,8,88,-1.29,0.0,-0.93,4.3,-4.29,0.0,5.58,23.74
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,12.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,5,10000.0,9756.1,-2.44,11.03,-0.18,25.0,1.19,8,121,-3.61,0.0,-1.04,-1.02,-1.06,0.0,1.48,2.83
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,10,10000.0,10048.03,0.48,14.23,0.15,25.0,1.59,8,121,-4.45,0.0,-0.67,-0.55,-1.85,0.0,2.87,5.32
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,15,10000.0,10449.94,4.5,15.22,0.39,37.5,2.07,8,121,-4.37,0.0,-0.11,0.26,-2.45,0.0,3.79,7.64
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,20,10000.0,10831.56,8.32,15.74,0.58,50.0,2.44,8,121,-4.03,0.0,0.28,1.05,-2.91,0.0,4.32,9.83
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,25,10000.0,11162.78,11.63,15.92,0.72,50.0,2.74,8,118,-3.65,0.0,0.47,1.71,-3.27,0.0,4.63,11.89
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,30,10000.0,11445.65,14.46,16.27,0.84,50.0,3.0,8,112,-3.29,0.0,0.5,2.26,-3.56,0.0,4.81,13.81
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,50,10000.0,12263.8,22.64,17.55,1.12,37.5,3.86,8,75,-2.11,0.0,-0.03,3.64,-4.29,0.0,5.12,20.04
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,24.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,5,10000.0,9827.41,-1.73,7.04,-0.23,25.0,1.02,8,63,-2.27,0.0,-0.53,-0.83,-0.63,0.0,0.98,1.53
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,10,10000.0,9876.99,-1.23,10.86,-0.04,25.0,1.23,8,63,-3.47,0.0,-0.54,-0.95,-1.18,0.0,1.95,3.0
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,15,10000.0,10046.21,0.46,12.85,0.14,25.0,1.48,8,63,-4.0,0.0,-0.29,-0.69,-1.65,0.0,2.8,4.43
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,20,10000.0,10274.05,2.74,14.01,0.3,37.5,1.79,8,63,-4.14,0.0,0.05,-0.25,-2.07,0.0,3.49,5.84
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,25,10000.0,10524.19,5.24,14.83,0.44,50.0,2.08,8,63,-4.05,0.0,0.4,0.26,-2.43,0.0,4.03,7.25
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,30,10000.0,10775.87,7.76,15.31,0.56,50.0,2.35,8,63,-3.85,0.0,0.69,0.76,-2.75,0.0,4.43,8.66
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,50,10000.0,11659.51,16.6,15.98,0.92,50.0,3.28,8,60,-2.78,0.0,1.12,2.41,-3.71,0.0,5.19,14.21
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,48.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,5,10000.0,9870.41,-1.3,5.37,-0.25,25.0,1.24,8,43,-1.64,0.0,-0.78,-0.37,-0.45,0.0,0.47,1.44
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,10,10000.0,9871.8,-1.28,8.95,-0.1,25.0,1.39,8,43,-2.72,0.0,-1.15,-0.44,-0.86,0.0,1.06,2.84
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,15,10000.0,9963.39,-0.37,11.3,0.05,25.0,1.55,8,43,-3.39,0.0,-1.24,-0.31,-1.25,0.0,1.68,4.22
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,20,10000.0,10116.03,1.16,12.79,0.19,25.0,1.76,8,43,-3.74,0.0,-1.14,-0.05,-1.6,0.0,2.29,5.57
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,25,10000.0,10308.44,3.08,13.68,0.32,37.5,1.97,8,43,-3.88,0.0,-0.93,0.3,-1.93,0.0,2.84,6.9
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,30,10000.0,10524.93,5.25,14.16,0.45,37.5,2.21,8,43,-3.87,0.0,-0.67,0.7,-2.23,0.0,3.33,8.23
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,50,10000.0,11445.21,14.45,15.36,0.85,50.0,3.23,8,43,-3.11,0.0,0.33,2.31,-3.21,0.0,4.65,13.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,72.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,5,10000.0,10015.27,0.15,2.9,0.08,25.0,2.26,8,22,-0.76,0.0,-0.58,-0.05,-0.36,0.0,0.5,1.39
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,10,10000.0,10058.06,0.58,5.34,0.16,25.0,2.36,8,22,-1.39,0.0,-1.02,-0.04,-0.7,0.0,0.98,2.76
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,15,10000.0,10126.3,1.26,7.37,0.24,37.5,2.47,8,22,-1.9,0.0,-1.33,0.03,-1.03,0.0,1.43,4.12
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,20,10000.0,10217.99,2.18,9.04,0.32,37.5,2.57,8,22,-2.3,0.0,-1.53,0.15,-1.35,0.0,1.85,5.47
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,25,10000.0,10331.17,3.31,10.39,0.4,37.5,2.69,8,22,-2.59,0.0,-1.65,0.31,-1.66,0.0,2.26,6.81
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,30,10000.0,10463.93,4.64,11.48,0.48,37.5,2.82,8,22,-2.79,0.0,-1.68,0.51,-1.95,0.0,2.64,8.14
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,50,10000.0,11152.32,11.52,13.95,0.8,37.5,3.49,8,22,-2.82,0.0,-1.29,1.58,-3.0,0.0,3.93,13.4
EMA_CROSS_LONG_ONLY,208,224,BARS_ELAPSED,168.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,5,10000.0,12507.6,25.08,19.38,1.19,37.5,3.72,8,836,-1.72,0.0,-2.12,4.86,-3.88,0.0,5.32,22.34
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,10,10000.0,12986.17,29.86,20.06,1.33,37.5,4.22,8,468,-0.85,0.0,-2.92,5.87,-3.93,0.0,5.63,25.44
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,15,10000.0,13106.66,31.07,20.06,1.37,37.5,4.4,8,324,-0.6,0.0,-2.91,6.06,-4.03,0.0,5.81,25.96
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,20,10000.0,13144.28,31.44,19.91,1.38,37.5,4.48,8,249,-0.52,0.0,-2.73,6.03,-4.16,0.0,5.91,26.07
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,25,10000.0,13162.32,31.62,19.73,1.38,37.5,4.55,8,202,-0.49,0.0,-2.5,5.95,-4.28,0.0,5.96,26.11
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,30,10000.0,13176.48,31.76,19.52,1.38,37.5,4.62,8,167,-0.49,0.0,-2.26,5.87,-4.38,0.0,5.98,26.14
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,50,10000.0,13227.79,32.28,18.77,1.4,37.5,4.99,8,97,-0.5,0.0,-1.34,5.54,-4.64,0.0,5.94,26.23
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,1.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,5,10000.0,11824.21,18.24,17.83,0.97,37.5,3.29,8,733,-2.92,0.0,-0.55,3.48,-3.62,0.0,5.15,16.65
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,10,10000.0,12543.65,25.44,19.39,1.2,37.5,3.79,8,450,-1.65,0.0,-2.12,4.84,-3.9,0.0,5.36,22.6
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,15,10000.0,12860.2,28.6,19.89,1.3,37.5,4.1,8,321,-1.08,0.0,-2.7,5.5,-3.94,0.0,5.55,24.77
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,20,10000.0,13007.36,30.07,20.03,1.34,37.5,4.28,8,246,-0.79,0.0,-2.88,5.79,-3.98,0.0,5.71,25.58
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,25,10000.0,13076.84,30.77,20.04,1.36,37.5,4.39,8,199,-0.64,0.0,-2.89,5.89,-4.04,0.0,5.82,25.89
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,30,10000.0,13111.24,31.11,19.98,1.37,37.5,4.45,8,164,-0.56,0.0,-2.81,5.88,-4.11,0.0,5.9,26.03
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,50,10000.0,13162.88,31.63,19.46,1.38,37.5,4.68,8,94,-0.48,0.0,-2.17,5.58,-4.39,0.0,6.02,26.2
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,2.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,5,10000.0,11037.07,10.37,15.88,0.67,50.0,2.64,8,609,-4.07,0.0,0.35,1.88,-3.01,0.0,4.78,10.61
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,10,10000.0,11882.79,18.83,17.78,0.99,37.5,3.38,8,390,-2.8,0.0,-0.45,3.52,-3.63,0.0,5.13,16.97
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,15,10000.0,12349.37,23.49,18.7,1.14,37.5,3.74,8,300,-2.0,0.0,-1.32,4.33,-3.82,0.0,5.23,20.79
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,20,10000.0,12650.41,26.5,19.16,1.24,37.5,4.03,8,235,-1.48,0.0,-1.83,4.85,-3.88,0.0,5.34,23.05
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,25,10000.0,12850.39,28.5,19.38,1.3,37.5,4.28,8,196,-1.13,0.0,-2.09,5.2,-3.9,0.0,5.45,24.38
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,30,10000.0,12983.14,29.83,19.46,1.34,37.5,4.47,8,163,-0.9,0.0,-2.18,5.42,-3.93,0.0,5.54,25.16
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,50,10000.0,13192.15,31.92,19.24,1.39,37.5,4.93,8,93,-0.52,0.0,-1.91,5.57,-4.12,0.0,5.79,26.12
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,4.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,5,10000.0,10558.97,5.59,15.28,0.45,50.0,2.19,8,467,-4.62,0.0,0.1,0.83,-2.6,0.0,4.25,7.9
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,10,10000.0,11407.31,14.07,16.8,0.82,50.0,2.94,8,348,-3.57,0.0,0.12,2.62,-3.46,0.0,4.99,13.47
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,15,10000.0,11898.29,18.98,17.9,0.99,37.5,3.29,8,264,-2.77,0.0,-0.56,3.51,-3.84,0.0,5.13,17.48
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,20,10000.0,12233.91,22.34,18.56,1.1,37.5,3.52,8,221,-2.18,0.0,-1.17,4.06,-4.04,0.0,5.22,20.31
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,25,10000.0,12480.58,24.81,18.96,1.18,37.5,3.74,8,186,-1.75,0.0,-1.6,4.46,-4.13,0.0,5.3,22.28
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,30,10000.0,12664.84,26.65,19.19,1.24,37.5,3.94,8,156,-1.43,0.0,-1.85,4.75,-4.19,0.0,5.38,23.63
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,50,10000.0,13040.41,30.4,19.29,1.35,37.5,4.53,8,92,-0.76,0.0,-1.97,5.22,-4.32,0.0,5.65,25.87
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,6.0,100,10000.0,13276.79,32.77,17.81,1.41,37.5,5.75,8,8,-0.52,0.0,-0.17,4.73,-4.74,0.0,5.83,26.49
EMA_CROSS_LONG_ONLY,208,224,HOURS_ELAPSED,12.0,5,10000.0,9978.25,-0.22,13.85,0.09,25.0,1.54,8,237,-4.65,0.0,-0.67,-0.63,-1.68,0.0,2.93,4.65
