Strategy_Logic,Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Avg_Holding_Hours,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
EMA_CROSSOVER_SAR_LONG_SHORT,56,68,-4.5,-6.96,14.17,51.61,0.17,0.23,-0.13,25.76,1.05,66,84.8,0.09,27.32,-7.17,100.0,4,4,14.7,-18.11,-8.05,-10.1,0.21,11.79,-9.51,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,69,-4.03,-6.24,14.64,52.41,0.18,0.25,-0.12,26.56,1.06,64,87.5,0.1,27.32,-7.17,100.0,3,5,16.9,-17.78,-9.15,-10.87,-0.28,13.01,-9.82,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,70,-2.59,-4.03,16.08,53.66,0.22,0.3,-0.08,27.42,1.07,62,90.3,0.13,27.32,-7.17,100.0,3,5,20.3,-16.98,-11.83,-11.43,-1.15,16.6,-10.7,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,71,1.51,2.38,20.19,51.39,0.33,0.45,0.05,29.03,1.11,62,90.3,0.19,27.32,-7.42,100.0,3,5,19.74,-12.97,-11.91,-11.43,-1.0,16.6,-10.86,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,72,-1.63,-2.54,17.05,53.2,0.25,0.34,-0.05,29.03,1.08,62,90.3,0.15,27.32,-7.42,100.0,3,5,19.74,-13.44,-13.23,-12.97,-1.05,16.84,-10.41,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,73,-2.43,-3.77,16.25,53.76,0.23,0.31,-0.07,27.42,1.07,62,90.3,0.13,27.32,-7.42,100.0,3,5,18.68,-13.03,-12.91,-13.12,-2.87,18.05,-10.2,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,74,-0.1,-0.15,18.58,52.62,0.29,0.39,-0.0,27.42,1.1,62,90.3,0.17,27.32,-7.42,100.0,3,5,18.74,-13.27,-10.75,-12.9,-2.87,18.05,-10.3,21.34
EMA_CROSSOVER_SAR_LONG_SHORT,56,75,7.1,11.33,25.78,50.46,0.48,0.64,0.22,25.86,1.16,58,96.6,0.29,27.54,-7.42,100.0,3,5,18.74,-9.64,-12.63,-10.52,-2.34,18.05,-9.25,22.06
EMA_CROSSOVER_SAR_LONG_SHORT,56,76,9.14,14.66,27.81,50.27,0.53,0.71,0.29,25.86,1.19,58,96.6,0.32,27.54,-7.42,100.0,3,5,18.74,-8.94,-12.39,-11.12,-1.94,18.15,-8.34,22.06
EMA_CROSSOVER_SAR_LONG_SHORT,56,77,-5.23,-8.06,13.44,54.82,0.15,0.2,-0.15,27.59,1.04,58,96.6,0.07,27.57,-11.17,100.0,3,5,16.81,-16.18,-13.08,-11.91,-1.55,18.15,-9.3,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,78,-6.49,-9.96,12.19,55.42,0.12,0.15,-0.18,26.67,1.03,60,93.3,0.05,27.57,-11.17,100.0,3,5,16.81,-16.5,-14.34,-11.47,-1.55,18.15,-9.3,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,79,-7.03,-10.77,11.65,55.91,0.1,0.13,-0.19,26.67,1.02,60,93.3,0.04,27.57,-11.17,100.0,3,5,16.92,-16.5,-15.05,-11.53,-1.75,17.41,-8.33,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,80,-7.79,-11.91,10.89,57.18,0.08,0.1,-0.21,25.0,1.01,60,93.3,0.03,27.57,-11.17,100.0,3,5,17.79,-16.28,-17.34,-11.63,-1.95,19.02,-8.46,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,81,-4.62,-7.13,14.06,56.85,0.17,0.22,-0.13,25.0,1.04,60,93.3,0.08,27.57,-11.17,100.0,4,4,17.79,-16.18,-16.12,-12.33,0.06,19.02,-7.94,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,82,1.22,1.91,19.89,55.88,0.33,0.44,0.03,26.79,1.1,56,100.0,0.2,27.64,-11.17,100.0,4,4,17.9,-16.11,-14.17,-12.33,2.01,19.02,-6.51,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,83,2.05,3.23,20.73,55.71,0.35,0.46,0.06,26.79,1.11,56,100.0,0.21,27.64,-11.17,100.0,4,4,17.9,-16.2,-14.17,-11.91,2.01,19.35,-6.35,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,84,18.16,29.84,36.84,53.42,0.74,0.99,0.56,31.48,1.26,54,103.7,0.49,27.64,-11.17,100.0,5,3,17.9,-16.18,-13.13,-8.49,2.86,20.06,1.51,19.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,85,15.62,25.49,34.3,53.61,0.68,0.91,0.48,30.36,1.24,56,100.0,0.44,27.64,-11.17,100.0,5,3,17.82,-16.16,-13.5,-8.49,1.95,19.46,1.2,19.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,86,17.77,29.15,36.44,53.9,0.73,0.98,0.54,30.77,1.24,52,107.7,0.47,27.57,-11.17,100.0,5,3,17.82,-16.15,-13.5,-9.19,5.33,19.46,0.53,19.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,87,12.21,19.75,30.89,56.04,0.6,0.81,0.35,26.92,1.19,52,107.7,0.38,27.57,-11.17,100.0,5,3,16.79,-16.35,-16.31,-9.19,4.07,19.46,1.32,19.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,88,9.38,15.06,28.06,56.97,0.53,0.71,0.26,26.92,1.16,52,107.7,0.32,27.56,-11.17,100.0,5,3,16.79,-16.49,-17.95,-9.19,4.07,21.06,0.36,19.05
EMA_CROSSOVER_SAR_LONG_SHORT,56,89,6.88,10.97,25.55,57.03,0.47,0.63,0.19,26.92,1.13,52,107.7,0.28,27.56,-11.17,100.0,4,4,16.79,-16.49,-17.95,-9.19,3.93,19.71,-0.7,19.05
EMA_CROSSOVER_SAR_LONG_SHORT,56,90,10.3,16.57,28.98,57.32,0.55,0.74,0.29,26.0,1.17,50,112.0,0.36,27.44,-11.17,100.0,5,3,17.37,-17.06,-18.17,-8.95,3.93,19.71,2.68,19.05
EMA_CROSSOVER_SAR_LONG_SHORT,56,91,8.81,14.11,27.48,57.36,0.52,0.7,0.25,26.0,1.15,50,112.0,0.33,27.44,-11.17,100.0,5,3,17.37,-15.75,-18.17,-10.45,3.93,18.77,2.18,19.05
EMA_CROSSOVER_SAR_LONG_SHORT,56,92,9.41,15.11,28.09,56.93,0.53,0.72,0.27,27.08,1.16,48,116.7,0.35,27.44,-11.04,100.0,5,3,17.37,-14.26,-18.68,-10.45,3.8,18.55,2.49,18.39
EMA_CROSSOVER_SAR_LONG_SHORT,56,93,10.66,17.17,29.34,57.52,0.56,0.76,0.3,27.08,1.17,48,116.7,0.38,27.44,-11.04,100.0,5,3,18.91,-14.26,-18.79,-11.55,3.8,18.55,3.73,18.39
EMA_CROSSOVER_SAR_LONG_SHORT,56,94,9.11,14.61,27.79,58.54,0.53,0.71,0.25,26.09,1.16,46,121.7,0.37,27.07,-11.04,100.0,5,3,19.35,-16.33,-18.79,-11.55,3.8,19.3,3.9,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,95,9.15,14.68,27.83,58.41,0.53,0.71,0.25,25.0,1.16,48,116.7,0.36,27.07,-11.04,100.0,5,3,19.35,-15.82,-18.7,-11.55,3.39,19.3,3.6,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,96,9.51,15.27,28.19,58.53,0.54,0.72,0.26,26.09,1.17,46,121.7,0.38,27.07,-11.04,100.0,5,3,19.35,-15.82,-19.29,-11.19,3.39,20.04,3.62,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,97,13.28,21.54,31.96,57.8,0.63,0.84,0.37,26.09,1.2,46,121.7,0.45,27.39,-9.87,100.0,5,3,20.75,-13.57,-19.68,-11.54,3.39,21.1,3.2,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,98,11.86,19.16,30.54,57.52,0.59,0.79,0.33,26.09,1.19,46,121.7,0.43,27.07,-9.87,100.0,5,3,21.2,-13.57,-19.68,-11.54,4.1,18.33,3.2,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,99,12.63,20.44,31.3,57.3,0.61,0.82,0.36,26.09,1.2,46,121.7,0.44,27.07,-9.87,100.0,5,3,21.2,-13.23,-19.68,-11.54,4.22,18.33,3.37,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,100,13.38,21.7,32.05,57.65,0.63,0.84,0.38,26.09,1.21,46,121.7,0.46,27.07,-9.87,100.0,5,3,22.64,-13.23,-20.18,-11.73,4.22,18.71,3.37,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,101,15.66,25.55,34.33,57.28,0.68,0.91,0.45,26.09,1.23,46,121.7,0.5,27.11,-9.87,100.0,5,3,22.25,-13.23,-19.48,-11.73,4.22,20.49,3.32,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,102,14.68,23.89,33.35,57.48,0.66,0.88,0.42,26.09,1.21,46,121.7,0.48,27.29,-9.87,100.0,5,3,21.11,-13.23,-19.85,-11.73,4.22,21.08,3.38,18.22
EMA_CROSSOVER_SAR_LONG_SHORT,56,103,15.52,25.32,34.19,57.65,0.68,0.91,0.44,26.09,1.22,46,121.7,0.49,27.48,-9.87,100.0,5,3,21.11,-13.23,-19.55,-12.21,4.0,21.46,3.38,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,104,13.47,21.85,32.14,57.61,0.63,0.84,0.38,26.09,1.2,46,121.7,0.46,27.49,-9.87,100.0,5,3,17.32,-13.16,-19.55,-12.21,4.0,21.71,4.51,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,105,13.19,21.39,31.87,57.61,0.62,0.84,0.37,26.09,1.2,46,121.7,0.45,27.48,-9.87,100.0,5,3,17.29,-13.16,-19.55,-12.21,4.0,21.23,4.7,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,106,9.73,15.63,28.4,57.81,0.54,0.73,0.27,26.09,1.17,46,121.7,0.38,27.48,-9.87,100.0,5,3,17.29,-13.16,-19.69,-12.21,3.69,20.28,2.79,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,107,13.5,21.91,32.17,57.87,0.63,0.85,0.38,25.0,1.21,44,127.3,0.49,27.48,-9.87,100.0,5,3,16.4,-13.16,-19.44,-12.61,3.68,20.25,7.31,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,108,11.99,19.37,30.66,58.72,0.59,0.8,0.33,25.0,1.19,44,127.3,0.47,27.48,-10.04,100.0,5,3,16.81,-15.31,-19.05,-12.61,3.68,20.66,7.31,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,109,9.41,15.1,28.08,59.12,0.53,0.72,0.26,25.0,1.17,44,127.3,0.42,27.48,-10.04,100.0,5,3,16.81,-15.53,-19.64,-12.61,3.68,19.05,7.31,19.2
EMA_CROSSOVER_SAR_LONG_SHORT,56,110,7.23,11.53,25.9,59.65,0.48,0.64,0.19,25.0,1.15,44,127.3,0.37,27.48,-10.04,100.0,5,3,16.9,-15.53,-20.21,-13.11,3.68,19.05,6.33,19.33
EMA_CROSSOVER_SAR_LONG_SHORT,56,111,9.64,15.48,28.31,58.91,0.54,0.72,0.26,25.0,1.17,44,127.3,0.42,27.48,-10.04,100.0,5,3,16.9,-15.53,-18.98,-13.11,3.98,19.54,6.33,19.33
EMA_CROSSOVER_SAR_LONG_SHORT,56,112,9.54,15.33,28.22,58.81,0.54,0.72,0.26,25.0,1.17,44,127.3,0.42,27.48,-10.04,100.0,5,3,18.89,-15.53,-19.39,-12.46,3.98,19.66,4.09,19.33
EMA_CROSSOVER_SAR_LONG_SHORT,56,113,2.6,4.1,21.28,59.67,0.36,0.49,0.07,25.0,1.11,44,127.3,0.27,27.48,-10.04,100.0,5,3,18.89,-15.53,-21.08,-12.46,3.98,14.85,4.09,18.95
EMA_CROSSOVER_SAR_LONG_SHORT,56,114,4.1,6.49,22.78,58.56,0.4,0.54,0.11,25.0,1.12,44,127.3,0.3,27.48,-10.04,100.0,5,3,16.79,-13.19,-21.08,-12.46,3.98,14.78,4.69,18.95
EMA_CROSSOVER_SAR_LONG_SHORT,56,115,3.98,6.3,22.66,58.52,0.4,0.53,0.11,25.0,1.12,44,127.3,0.3,27.92,-10.04,100.0,5,3,16.32,-13.19,-20.7,-12.46,3.59,14.22,4.69,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,116,3.33,5.26,22.01,58.78,0.38,0.51,0.09,25.0,1.11,44,127.3,0.28,27.92,-10.04,100.0,5,3,16.32,-13.19,-19.8,-13.97,3.57,14.22,4.69,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,117,3.37,5.33,22.05,58.25,0.38,0.51,0.09,25.0,1.12,44,127.3,0.29,27.92,-10.04,100.0,5,3,16.32,-13.24,-19.8,-12.69,3.41,12.85,4.66,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,118,2.63,4.14,21.31,58.11,0.36,0.49,0.07,25.0,1.11,44,127.3,0.27,27.92,-10.04,100.0,5,3,14.75,-13.24,-19.53,-12.69,3.41,13.19,4.66,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,119,2.94,4.64,21.62,57.98,0.37,0.5,0.08,25.0,1.11,44,127.3,0.28,27.92,-10.04,100.0,5,3,14.75,-12.92,-19.53,-12.69,3.34,13.19,4.66,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,120,0.91,1.42,19.58,58.45,0.32,0.43,0.02,25.0,1.09,44,127.3,0.24,27.92,-10.04,100.0,5,3,14.38,-12.92,-20.04,-13.11,3.34,12.7,4.54,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,121,-2.36,-3.67,16.31,58.99,0.23,0.31,-0.06,25.0,1.06,44,127.3,0.16,27.92,-10.04,100.0,5,3,15.05,-14.05,-20.04,-13.11,3.34,12.4,2.14,19.77
EMA_CROSSOVER_SAR_LONG_SHORT,56,122,-4.05,-6.27,14.62,59.35,0.18,0.25,-0.11,25.0,1.05,44,127.3,0.12,27.94,-10.04,100.0,5,3,14.01,-14.05,-21.16,-12.64,3.34,12.4,2.14,19.82
EMA_CROSSOVER_SAR_LONG_SHORT,56,123,-3.44,-5.32,15.24,59.35,0.2,0.27,-0.09,25.0,1.05,44,127.3,0.14,27.94,-10.04,100.0,5,3,14.01,-14.05,-21.16,-12.64,3.34,13.13,2.14,19.82
EMA_CROSSOVER_SAR_LONG_SHORT,56,124,-3.82,-5.91,14.86,59.36,0.19,0.26,-0.1,25.0,1.05,44,127.3,0.13,27.94,-10.04,100.0,5,3,13.28,-14.05,-21.16,-12.64,3.29,13.46,2.14,19.82
EMA_CROSSOVER_SAR_LONG_SHORT,56,125,0.35,0.54,19.02,59.45,0.3,0.41,0.01,25.0,1.09,44,127.3,0.21,27.94,-10.04,100.0,5,3,17.68,-14.24,-21.16,-12.64,3.29,13.93,2.14,20.09
EMA_CROSSOVER_SAR_LONG_SHORT,56,126,-5.17,-7.97,13.51,61.51,0.15,0.21,-0.13,25.0,1.03,44,127.3,0.08,27.94,-11.12,100.0,5,3,17.68,-17.3,-21.33,-13.3,2.68,13.97,1.67,20.09
EMA_CROSSOVER_SAR_LONG_SHORT,56,127,-5.49,-8.45,13.19,61.29,0.14,0.19,-0.14,23.91,1.03,46,121.7,0.07,27.94,-11.12,100.0,5,3,18.35,-17.3,-20.87,-13.3,2.68,12.29,1.67,20.09
EMA_CROSSOVER_SAR_LONG_SHORT,56,128,-6.67,-10.23,12.01,61.41,0.11,0.15,-0.17,23.91,1.02,46,121.7,0.04,27.43,-11.8,100.0,5,3,18.63,-18.56,-20.2,-12.98,2.68,12.53,1.67,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,129,-7.55,-11.56,11.12,61.71,0.09,0.11,-0.19,23.91,1.01,46,121.7,0.02,27.59,-11.8,100.0,5,3,18.63,-18.2,-20.2,-12.98,1.44,11.4,2.51,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,130,-7.73,-11.82,10.95,61.78,0.08,0.11,-0.19,23.91,1.01,46,121.7,0.02,27.59,-11.8,100.0,5,3,18.63,-18.2,-20.35,-12.98,1.44,11.4,2.51,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,131,-5.71,-8.78,12.97,61.58,0.14,0.18,-0.14,23.91,1.03,46,121.7,0.07,27.59,-11.8,100.0,5,3,19.92,-18.2,-20.35,-12.53,1.44,12.04,2.51,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,132,-6.47,-9.93,12.21,61.49,0.12,0.16,-0.16,23.91,1.02,46,121.7,0.05,27.68,-11.8,100.0,5,3,19.64,-17.99,-20.35,-12.53,1.44,11.95,1.75,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,133,-12.48,-18.82,6.19,61.7,-0.06,-0.08,-0.31,20.83,0.97,48,116.7,-0.09,27.68,-11.8,100.0,5,3,19.4,-17.99,-20.8,-12.53,1.44,4.52,2.75,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,134,-11.88,-17.95,6.79,61.73,-0.04,-0.06,-0.29,20.83,0.97,48,116.7,-0.07,27.68,-11.8,100.0,5,3,19.4,-18.7,-20.8,-11.84,1.44,4.52,3.54,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,135,-9.04,-13.78,9.64,61.91,0.04,0.06,-0.22,20.83,0.99,48,116.7,-0.02,28.98,-11.8,100.0,5,3,24.13,-19.1,-20.8,-11.81,1.44,4.26,3.54,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,136,-7.52,-11.51,11.16,62.14,0.09,0.12,-0.19,20.83,1.01,48,116.7,0.01,28.98,-11.8,100.0,5,3,26.06,-19.1,-21.27,-11.81,1.44,5.0,3.54,18.43
EMA_CROSSOVER_SAR_LONG_SHORT,56,137,-6.06,-9.31,12.62,62.14,0.13,0.17,-0.15,20.83,1.02,48,116.7,0.05,28.98,-11.8,100.0,5,3,26.06,-19.1,-21.27,-11.81,1.44,5.0,4.85,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,138,-6.77,-10.39,11.9,62.18,0.11,0.14,-0.17,20.83,1.01,48,116.7,0.03,28.98,-11.8,100.0,5,3,26.08,-19.1,-21.27,-11.81,1.31,4.75,4.43,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,139,-5.34,-8.23,13.33,62.17,0.15,0.2,-0.13,20.83,1.02,48,116.7,0.06,28.87,-11.8,100.0,5,3,26.87,-19.35,-20.91,-11.81,1.19,4.7,5.38,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,140,-8.52,-13.0,10.16,62.85,0.06,0.08,-0.21,20.0,1.0,50,112.0,-0.01,28.87,-11.8,100.0,5,3,26.47,-19.35,-20.39,-13.96,1.19,3.38,5.38,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,141,-9.34,-14.21,9.34,63.15,0.03,0.04,-0.23,20.0,0.99,50,112.0,-0.03,28.87,-11.8,100.0,5,3,25.5,-20.0,-20.39,-13.96,1.19,4.09,5.38,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,142,-7.6,-11.62,11.08,63.2,0.08,0.11,-0.18,20.83,1.01,48,116.7,0.03,28.66,-11.8,100.0,5,3,25.61,-20.1,-20.39,-13.96,1.19,5.71,5.79,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,143,-7.54,-11.54,11.14,63.3,0.09,0.11,-0.18,21.74,1.01,46,121.7,0.03,28.66,-11.8,100.0,5,3,25.61,-20.1,-20.62,-13.96,1.19,5.94,5.92,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,144,-10.72,-16.26,7.95,63.54,-0.01,-0.01,-0.26,21.74,0.98,46,121.7,-0.05,28.66,-11.8,100.0,5,3,22.07,-20.1,-21.13,-13.96,1.19,5.94,5.92,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,145,-8.71,-13.28,9.97,62.42,0.05,0.07,-0.21,21.74,1.0,46,121.7,0.0,28.79,-11.8,100.0,5,3,22.45,-19.79,-21.13,-11.65,1.19,5.94,4.75,18.79
EMA_CROSSOVER_SAR_LONG_SHORT,56,146,-7.69,-11.77,10.98,62.7,0.08,0.11,-0.19,21.74,1.01,46,121.7,0.02,29.16,-11.8,100.0,5,3,23.66,-19.79,-21.71,-11.65,1.19,5.94,4.75,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,147,-4.29,-6.62,14.39,61.44,0.18,0.24,-0.11,21.74,1.04,46,121.7,0.1,29.16,-11.8,100.0,5,3,23.66,-19.79,-21.71,-8.69,1.19,6.29,4.75,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,148,-2.65,-4.12,16.02,60.17,0.22,0.3,-0.07,21.74,1.06,46,121.7,0.14,29.0,-11.07,100.0,5,3,23.66,-18.83,-21.71,-6.79,1.19,4.97,4.42,19.83
EMA_CROSSOVER_SAR_LONG_SHORT,56,149,-3.06,-4.74,15.62,59.14,0.21,0.28,-0.08,21.74,1.05,46,121.7,0.13,28.95,-11.07,100.0,5,3,23.77,-17.41,-21.61,-6.15,1.19,3.8,2.08,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,150,-2.89,-4.48,15.79,59.07,0.22,0.29,-0.08,21.74,1.05,46,121.7,0.13,28.95,-11.07,100.0,5,3,23.77,-17.41,-21.94,-6.4,2.07,3.8,2.08,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,151,-1.91,-2.97,16.77,58.65,0.24,0.33,-0.05,21.74,1.06,46,121.7,0.15,29.08,-11.07,100.0,5,3,23.77,-17.1,-21.94,-5.8,2.07,3.8,2.08,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,152,-1.28,-1.99,17.4,58.78,0.26,0.35,-0.03,21.74,1.07,46,121.7,0.16,29.33,-11.07,100.0,5,3,24.99,-17.1,-21.94,-6.03,2.01,3.8,2.04,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,153,0.73,1.14,19.4,58.06,0.31,0.42,0.02,21.74,1.09,46,121.7,0.21,29.33,-11.07,100.0,5,3,25.34,-17.1,-20.92,-5.63,2.01,3.8,2.04,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,154,2.26,3.55,20.93,57.53,0.35,0.47,0.06,21.74,1.1,46,121.7,0.24,29.76,-11.07,100.0,5,3,25.98,-16.58,-20.92,-5.04,2.01,3.92,1.67,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,155,2.84,4.48,21.52,57.15,0.37,0.49,0.08,21.74,1.11,46,121.7,0.25,29.76,-11.07,100.0,5,3,25.2,-15.56,-20.92,-5.35,2.01,3.92,1.97,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,156,5.55,8.82,24.23,55.71,0.44,0.59,0.16,21.74,1.13,46,121.7,0.3,30.17,-11.07,100.0,5,3,24.73,-14.25,-19.49,-5.35,2.01,3.92,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,157,5.24,8.32,23.92,55.2,0.43,0.58,0.15,21.74,1.13,46,121.7,0.29,30.32,-11.07,100.0,5,3,24.22,-13.87,-19.49,-4.94,2.27,2.86,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,158,1.42,2.24,20.1,56.77,0.33,0.44,0.04,21.74,1.09,46,121.7,0.21,30.24,-11.07,100.0,5,3,24.07,-13.82,-21.18,-6.36,2.27,2.86,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,159,0.6,0.93,19.27,56.74,0.31,0.42,0.02,21.74,1.09,46,121.7,0.2,29.66,-11.07,100.0,5,3,22.25,-12.25,-21.18,-7.97,2.27,3.46,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,160,-0.62,-0.97,18.06,57.58,0.28,0.37,-0.02,20.83,1.07,48,116.7,0.16,29.84,-11.07,100.0,5,3,22.9,-12.25,-21.18,-9.75,2.27,3.46,1.84,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,56,161,-2.84,-4.4,15.84,58.85,0.22,0.29,-0.07,20.0,1.05,50,112.0,0.12,29.42,-11.07,100.0,5,3,23.56,-13.29,-20.65,-12.01,2.27,3.46,1.84,20.54
EMA_CROSSOVER_SAR_LONG_SHORT,56,162,0.23,0.36,18.91,57.19,0.3,0.4,0.01,20.0,1.08,50,112.0,0.18,29.26,-11.07,100.0,5,3,22.52,-12.86,-21.12,-8.37,2.27,3.46,1.84,20.54
EMA_CROSSOVER_SAR_LONG_SHORT,56,163,-1.81,-2.81,16.87,58.1,0.25,0.33,-0.05,18.0,1.06,50,112.0,0.14,29.35,-11.07,100.0,5,3,22.62,-12.62,-21.12,-10.54,2.27,3.78,1.32,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,164,-1.34,-2.09,17.34,58.04,0.26,0.35,-0.04,18.75,1.07,48,116.7,0.15,29.51,-11.07,100.0,5,3,23.18,-12.71,-21.63,-10.52,3.15,3.66,1.32,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,165,2.4,3.78,21.08,57.01,0.36,0.48,0.07,19.57,1.1,46,121.7,0.24,29.33,-11.07,100.0,5,3,24.56,-13.17,-21.63,-7.84,3.15,3.66,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,166,7.65,12.23,26.33,56.91,0.49,0.66,0.21,18.18,1.14,44,127.3,0.32,34.43,-11.07,100.0,5,3,30.66,-13.85,-21.63,-6.96,3.21,3.66,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,167,11.28,18.21,29.96,55.86,0.58,0.78,0.33,18.18,1.17,44,127.3,0.39,34.43,-9.96,100.0,5,3,31.85,-11.7,-21.63,-7.01,3.21,3.66,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,168,14.11,22.93,32.78,54.53,0.64,0.87,0.42,18.18,1.2,44,127.3,0.44,35.13,-9.96,100.0,5,3,31.85,-9.8,-21.66,-6.64,3.71,3.18,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,169,16.87,27.62,35.55,54.33,0.71,0.95,0.51,18.18,1.23,44,127.3,0.49,35.14,-9.96,100.0,5,3,31.85,-8.99,-21.95,-6.74,3.74,5.22,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,56,170,20.67,34.17,39.35,54.14,0.79,1.06,0.63,19.05,1.26,42,133.3,0.59,35.36,-9.96,100.0,5,3,31.85,-8.36,-21.95,-6.78,3.51,7.71,1.38,21.44
EMA_CROSSOVER_SAR_LONG_SHORT,56,171,25.26,42.24,43.94,51.05,0.89,1.2,0.83,20.0,1.32,40,140.0,0.71,35.49,-9.96,100.0,4,4,30.19,-3.75,-22.95,-4.04,3.51,7.71,-0.14,21.44
EMA_CROSSOVER_SAR_LONG_SHORT,56,172,24.32,40.58,43.0,51.42,0.87,1.18,0.79,20.0,1.31,40,140.0,0.69,35.49,-9.96,100.0,4,4,30.19,-3.75,-22.95,-4.77,3.51,7.71,-0.14,21.44
EMA_CROSSOVER_SAR_LONG_SHORT,56,173,25.44,42.56,44.12,50.81,0.9,1.21,0.84,20.0,1.32,40,140.0,0.71,35.38,-9.96,100.0,4,4,29.75,-3.75,-22.95,-3.55,3.48,8.26,-0.14,20.83
